stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
beginJob(),PointSource,0.013001,,,,
beginJob(),,19.308932,AUSTAL2000,,,
process(),,0.05699,,1.0,PointSource,AUSTAL2000
process(),,0.033002,,2.0,PointSource,AUSTAL2000
process(),,0.027013,,3.0,PointSource,AUSTAL2000
process(),,0.027987,,4.0,PointSource,AUSTAL2000
process(),,0.028,,5.0,PointSource,AUSTAL2000
process(),,0.028005,,6.0,PointSource,AUSTAL2000
process(),,0.025995,,7.0,PointSource,AUSTAL2000
process(),,0.025,,8.0,PointSource,AUSTAL2000
process(),,0.023004,,9.0,PointSource,AUSTAL2000
process(),,0.021996,,10.0,PointSource,AUSTAL2000
process(),,0.024003,,11.0,PointSource,AUSTAL2000
process(),,0.022997,,12.0,PointSource,AUSTAL2000
process(),,0.023005,,13.0,PointSource,AUSTAL2000
process(),,0.025996,,14.0,PointSource,AUSTAL2000
process(),,0.023101,,15.0,PointSource,AUSTAL2000
process(),,0.023,,16.0,PointSource,AUSTAL2000
process(),,0.023999,,17.0,PointSource,AUSTAL2000
process(),,0.023001,,18.0,PointSource,AUSTAL2000
process(),,0.021999,,19.0,PointSource,AUSTAL2000
process(),,0.02501,,20.0,PointSource,AUSTAL2000
process(),,0.021996,,21.0,PointSource,AUSTAL2000
process(),,0.023996,,22.0,PointSource,AUSTAL2000
process(),,0.025,,23.0,PointSource,AUSTAL2000
process(),,0.023998,,24.0,PointSource,AUSTAL2000
process(),,0.025002,,25.0,PointSource,AUSTAL2000
process(),,0.023001,,26.0,PointSource,AUSTAL2000
process(),,0.024001,,27.0,PointSource,AUSTAL2000
process(),,0.022997,,28.0,PointSource,AUSTAL2000
process(),,0.024001,,29.0,PointSource,AUSTAL2000
process(),,0.031042,,30.0,PointSource,AUSTAL2000
process(),,0.023,,31.0,PointSource,AUSTAL2000
process(),,0.024,,32.0,PointSource,AUSTAL2000
process(),,0.023002,,33.0,PointSource,AUSTAL2000
process(),,0.021999,,34.0,PointSource,AUSTAL2000
process(),,0.022999,,35.0,PointSource,AUSTAL2000
process(),,0.042008,,36.0,PointSource,AUSTAL2000
process(),,0.054993,,37.0,PointSource,AUSTAL2000
process(),,0.036001,,38.0,PointSource,AUSTAL2000
process(),,0.023081,,39.0,PointSource,AUSTAL2000
process(),,0.022003,,40.0,PointSource,AUSTAL2000
process(),,0.021996,,41.0,PointSource,AUSTAL2000
process(),,0.025001,,42.0,PointSource,AUSTAL2000
process(),,0.021999,,43.0,PointSource,AUSTAL2000
process(),,0.022999,,44.0,PointSource,AUSTAL2000
process(),,0.024003,,45.0,PointSource,AUSTAL2000
process(),,0.022998,,46.0,PointSource,AUSTAL2000
process(),,0.022999,,47.0,PointSource,AUSTAL2000
process(),,0.023001,,48.0,PointSource,AUSTAL2000
process(),,0.024513,,49.0,PointSource,AUSTAL2000
process(),,0.031035,,50.0,PointSource,AUSTAL2000
process(),,0.023522,,51.0,PointSource,AUSTAL2000
process(),,0.02199,,52.0,PointSource,AUSTAL2000
process(),,0.023004,,53.0,PointSource,AUSTAL2000
process(),,0.022998,,54.0,PointSource,AUSTAL2000
process(),,0.021,,55.0,PointSource,AUSTAL2000
process(),,0.021998,,56.0,PointSource,AUSTAL2000
process(),,0.022,,57.0,PointSource,AUSTAL2000
process(),,0.021,,58.0,PointSource,AUSTAL2000
process(),,0.02201,,59.0,PointSource,AUSTAL2000
process(),,0.030513,,60.0,PointSource,AUSTAL2000
process(),,0.028993,,61.0,PointSource,AUSTAL2000
process(),,0.022,,62.0,PointSource,AUSTAL2000
process(),,0.022001,,63.0,PointSource,AUSTAL2000
process(),,0.021008,,64.0,PointSource,AUSTAL2000
