stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.030012,,105.0,ParkingSource,AUSTAL2000
process(),,0.030195,,106.0,ParkingSource,AUSTAL2000
process(),,0.029545,,107.0,ParkingSource,AUSTAL2000
process(),,0.030001,,108.0,ParkingSource,AUSTAL2000
process(),,0.029586,,109.0,ParkingSource,AUSTAL2000
process(),,0.030007,,110.0,ParkingSource,AUSTAL2000
process(),,0.028928,,111.0,ParkingSource,AUSTAL2000
process(),,0.028996,,112.0,ParkingSource,AUSTAL2000
process(),,0.028552,,113.0,ParkingSource,AUSTAL2000
process(),,0.028084,,114.0,ParkingSource,AUSTAL2000
process(),,0.031515,,115.0,ParkingSource,AUSTAL2000
process(),,0.033547,,116.0,ParkingSource,AUSTAL2000
process(),,0.029515,,117.0,ParkingSource,AUSTAL2000
process(),,0.029035,,118.0,ParkingSource,AUSTAL2000
process(),,0.029517,,119.0,ParkingSource,AUSTAL2000
process(),,0.040997,,120.0,ParkingSource,AUSTAL2000
process(),,0.03201,,121.0,ParkingSource,AUSTAL2000
process(),,0.03199,,122.0,ParkingSource,AUSTAL2000
process(),,0.035,,123.0,ParkingSource,AUSTAL2000
process(),,0.032089,,124.0,ParkingSource,AUSTAL2000
process(),,0.037912,,125.0,ParkingSource,AUSTAL2000
process(),,0.030006,,126.0,ParkingSource,AUSTAL2000
process(),,0.030016,,127.0,ParkingSource,AUSTAL2000
process(),,0.034555,,128.0,ParkingSource,AUSTAL2000
process(),,0.031,,129.0,ParkingSource,AUSTAL2000
process(),,0.031,,130.0,ParkingSource,AUSTAL2000
process(),,0.029,,131.0,ParkingSource,AUSTAL2000
process(),,0.030031,,132.0,ParkingSource,AUSTAL2000
process(),,0.029525,,133.0,ParkingSource,AUSTAL2000
process(),,0.028293,,134.0,ParkingSource,AUSTAL2000
process(),,0.027703,,135.0,ParkingSource,AUSTAL2000
process(),,0.035501,,136.0,ParkingSource,AUSTAL2000
process(),,0.033008,,137.0,ParkingSource,AUSTAL2000
process(),,0.029992,,138.0,ParkingSource,AUSTAL2000
process(),,0.03,,139.0,ParkingSource,AUSTAL2000
process(),,0.029,,140.0,ParkingSource,AUSTAL2000
process(),,0.028999,,141.0,ParkingSource,AUSTAL2000
process(),,0.028001,,142.0,ParkingSource,AUSTAL2000
process(),,0.029009,,143.0,ParkingSource,AUSTAL2000
process(),,0.028416,,144.0,ParkingSource,AUSTAL2000
process(),,0.028574,,145.0,ParkingSource,AUSTAL2000
process(),,0.029,,146.0,ParkingSource,AUSTAL2000
process(),,0.036004,,147.0,ParkingSource,AUSTAL2000
process(),,0.048997,,148.0,ParkingSource,AUSTAL2000
process(),,0.058001,,149.0,ParkingSource,AUSTAL2000
process(),,0.061533,,150.0,ParkingSource,AUSTAL2000
process(),,0.031006,,151.0,ParkingSource,AUSTAL2000
process(),,0.030994,,152.0,ParkingSource,AUSTAL2000
process(),,0.031,,153.0,ParkingSource,AUSTAL2000
process(),,0.03,,154.0,ParkingSource,AUSTAL2000
process(),,0.031,,155.0,ParkingSource,AUSTAL2000
process(),,0.030003,,156.0,ParkingSource,AUSTAL2000
process(),,0.029997,,157.0,ParkingSource,AUSTAL2000
process(),,0.03,,158.0,ParkingSource,AUSTAL2000
process(),,0.030002,,159.0,ParkingSource,AUSTAL2000
process(),,0.03958,,160.0,ParkingSource,AUSTAL2000
process(),,0.029193,,161.0,ParkingSource,AUSTAL2000
process(),,0.029084,,162.0,ParkingSource,AUSTAL2000
process(),,0.029044,,163.0,ParkingSource,AUSTAL2000
process(),,0.030027,,164.0,ParkingSource,AUSTAL2000
process(),,0.029998,,165.0,ParkingSource,AUSTAL2000
process(),,0.030008,,166.0,ParkingSource,AUSTAL2000
process(),,0.046996,,167.0,ParkingSource,AUSTAL2000
process(),,0.051,,168.0,ParkingSource,AUSTAL2000
process(),,0.043998,,169.0,ParkingSource,AUSTAL2000
process(),,0.04501,,170.0,ParkingSource,AUSTAL2000
process(),,0.054506,,171.0,ParkingSource,AUSTAL2000
process(),,0.051008,,172.0,ParkingSource,AUSTAL2000
process(),,0.030991,,173.0,ParkingSource,AUSTAL2000
process(),,0.029,,174.0,ParkingSource,AUSTAL2000
process(),,0.029005,,175.0,ParkingSource,AUSTAL2000
process(),,0.029006,,176.0,ParkingSource,AUSTAL2000
process(),,0.03099,,177.0,ParkingSource,AUSTAL2000
process(),,0.030518,,178.0,ParkingSource,AUSTAL2000
process(),,0.029992,,179.0,ParkingSource,AUSTAL2000
process(),,0.03,,180.0,ParkingSource,AUSTAL2000
process(),,0.031001,,181.0,ParkingSource,AUSTAL2000
process(),,0.03,,182.0,ParkingSource,AUSTAL2000
process(),,0.029,,183.0,ParkingSource,AUSTAL2000
process(),,0.030999,,184.0,ParkingSource,AUSTAL2000
process(),,0.028034,,185.0,ParkingSource,AUSTAL2000
process(),,0.028,,186.0,ParkingSource,AUSTAL2000
process(),,0.030007,,187.0,ParkingSource,AUSTAL2000
process(),,0.029999,,188.0,ParkingSource,AUSTAL2000
process(),,0.032993,,189.0,ParkingSource,AUSTAL2000
process(),,0.031001,,190.0,ParkingSource,AUSTAL2000
process(),,0.030513,,191.0,ParkingSource,AUSTAL2000
process(),,0.028,,192.0,ParkingSource,AUSTAL2000
process(),,0.029001,,193.0,ParkingSource,AUSTAL2000
process(),,0.029,,194.0,ParkingSource,AUSTAL2000
process(),,0.029001,,195.0,ParkingSource,AUSTAL2000
