stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
beginJob(),ParkingSource,0.000999,,,,
beginJob(),,20.928067,AUSTAL2000,,,
process(),,0.042999,,1.0,ParkingSource,AUSTAL2000
process(),,0.031,,2.0,ParkingSource,AUSTAL2000
process(),,0.021993,,3.0,ParkingSource,AUSTAL2000
process(),,0.026007,,4.0,ParkingSource,AUSTAL2000
process(),,0.023994,,5.0,ParkingSource,AUSTAL2000
process(),,0.025005,,6.0,ParkingSource,AUSTAL2000
process(),,0.028001,,7.0,ParkingSource,AUSTAL2000
process(),,0.023998,,8.0,ParkingSource,AUSTAL2000
process(),,0.021993,,9.0,ParkingSource,AUSTAL2000
process(),,0.022002,,10.0,ParkingSource,AUSTAL2000
process(),,0.02,,11.0,ParkingSource,AUSTAL2000
process(),,0.02,,12.0,ParkingSource,AUSTAL2000
process(),,0.021,,13.0,ParkingSource,AUSTAL2000
process(),,0.020001,,14.0,ParkingSource,AUSTAL2000
process(),,0.019997,,15.0,ParkingSource,AUSTAL2000
process(),,0.021001,,16.0,ParkingSource,AUSTAL2000
process(),,0.021001,,17.0,ParkingSource,AUSTAL2000
process(),,0.019998,,18.0,ParkingSource,AUSTAL2000
process(),,0.020008,,19.0,ParkingSource,AUSTAL2000
process(),,0.020992,,20.0,ParkingSource,AUSTAL2000
process(),,0.02051,,21.0,ParkingSource,AUSTAL2000
process(),,0.02,,22.0,ParkingSource,AUSTAL2000
process(),,0.021,,23.0,ParkingSource,AUSTAL2000
process(),,0.022,,24.0,ParkingSource,AUSTAL2000
process(),,0.021007,,25.0,ParkingSource,AUSTAL2000
process(),,0.021001,,26.0,ParkingSource,AUSTAL2000
process(),,0.019992,,27.0,ParkingSource,AUSTAL2000
process(),,0.020007,,28.0,ParkingSource,AUSTAL2000
process(),,0.020994,,29.0,ParkingSource,AUSTAL2000
process(),,0.020002,,30.0,ParkingSource,AUSTAL2000
process(),,0.02,,31.0,ParkingSource,AUSTAL2000
process(),,0.018997,,32.0,ParkingSource,AUSTAL2000
process(),,0.021002,,33.0,ParkingSource,AUSTAL2000
process(),,0.01999,,34.0,ParkingSource,AUSTAL2000
process(),,0.020009,,35.0,ParkingSource,AUSTAL2000
process(),,0.019992,,36.0,ParkingSource,AUSTAL2000
process(),,0.021,,37.0,ParkingSource,AUSTAL2000
process(),,0.018999,,38.0,ParkingSource,AUSTAL2000
process(),,0.02,,39.0,ParkingSource,AUSTAL2000
process(),,0.02,,40.0,ParkingSource,AUSTAL2000
process(),,0.021004,,41.0,ParkingSource,AUSTAL2000
process(),,0.049996,,42.0,ParkingSource,AUSTAL2000
process(),,0.042001,,43.0,ParkingSource,AUSTAL2000
