stage,count,timestamp
process(),436,0.013946
process(),437,0.01306
process(),438,0.013997
process(),439,0.014001
process(),440,0.012999
process(),441,0.014053
process(),442,0.013947
process(),443,0.014035
process(),444,0.012999
process(),445,0.014021
process(),446,0.014003
process(),447,0.013995
process(),448,0.013947
process(),449,0.013061
process(),450,0.013974
process(),451,0.013965
process(),452,0.014055
process(),453,0.012945
process(),454,0.014055
process(),455,0.013945
process(),456,0.016053
process(),457,0.017949
process(),458,0.014032
process(),459,0.014011
process(),460,0.012956
process(),461,0.015037
process(),462,0.013965
process(),463,0.014033
process(),464,0.013964
process(),465,0.014055
process(),466,0.013945
process(),467,0.014053
process(),468,0.014008
process(),469,0.01394
process(),470,0.014033
process(),471,0.014023
process(),472,0.013944
process(),473,0.014054
process(),474,0.013945
process(),475,0.014055
process(),476,0.013945
process(),477,0.01404
process(),478,0.01396
process(),479,0.013037
process(),480,0.013996
process(),481,0.01402
process(),482,0.014001
process(),483,0.014006
process(),484,0.01394
process(),485,0.020035
process(),486,0.014024
process(),487,0.013941
process(),488,0.013056
process(),489,0.01495
process(),490,0.014994
process(),491,0.014056
process(),492,0.013945
process(),493,0.014053
process(),494,0.013999
process(),495,0.013947
process(),496,0.014054
process(),497,0.013946
process(),498,0.014014
process(),499,0.013986
process(),500,0.013054
process(),501,0.013946
process(),502,0.014057
process(),503,0.013943
process(),504,0.014
process(),505,0.014
process(),506,0.014
process(),507,0.014
process(),508,0.014
process(),509,0.014
process(),510,0.014
process(),511,0.014001
process(),512,0.012999
process(),513,0.015
process(),514,0.014
process(),515,0.014
process(),516,0.016003
process(),517,0.014999
process(),518,0.015035
process(),519,0.014964
process(),520,0.015001
process(),521,0.014999
process(),522,0.015035
process(),523,0.014965
process(),524,0.015054
process(),525,0.014985
process(),526,0.01496
process(),527,0.014055
process(),528,0.013945
process(),529,0.014057
process(),530,0.013943
process(),531,0.015
process(),532,0.014
process(),533,0.014
process(),534,0.014036
process(),535,0.013965
process(),536,0.014053
process(),537,0.013946
process(),538,0.014
process(),539,0.014
process(),540,0.014
process(),541,0.015004
process(),542,0.016032
process(),543,0.017019
process(),544,0.014
process(),545,0.013997
process(),546,0.014001
process(),547,0.014001
process(),548,0.014054
process(),549,0.014
process(),550,0.014993
process(),551,0.014007
process(),552,0.013982
process(),553,0.01402
process(),554,0.013942
process(),555,0.014055
process(),556,0.013949
process(),557,0.014031
process(),558,0.01402
process(),559,0.016
process(),560,0.014
process(),561,0.014
process(),562,0.014003
process(),563,0.013978
process(),564,0.014
process(),565,0.014022
process(),566,0.013942
process(),567,0.014055
process(),568,0.014
process(),569,0.014003
process(),570,0.014998
process(),571,0.02298
process(),572,0.014978
process(),573,0.015308
process(),574,0.016732
process(),575,0.014006
process(),576,0.013995
process(),577,0.014
process(),578,0.013999
process(),579,0.014001
process(),580,0.014001
process(),581,0.013999
process(),582,0.014
process(),583,0.014
process(),584,0.014
process(),585,0.019947
process(),586,0.013998
process(),587,0.014
process(),588,0.014
process(),589,0.015001
process(),590,0.013999
process(),591,0.014
process(),592,0.014
process(),593,0.014
process(),594,0.014
process(),595,0.015
process(),596,0.014
process(),597,0.014
process(),598,0.015001
process(),599,0.014999
process(),600,0.015
process(),601,0.014
process(),602,0.015001
process(),603,0.013999
process(),604,0.014
process(),605,0.014
process(),606,0.014
process(),607,0.014
process(),608,0.014
process(),609,0.015
process(),610,0.014
process(),611,0.015001
process(),612,0.013999
process(),613,0.014
process(),614,0.014
process(),615,0.015
process(),616,0.014
process(),617,0.014
process(),618,0.015
process(),619,0.014
process(),620,0.045034
process(),621,0.014021
process(),622,0.014946
process(),623,0.016002
process(),624,0.014999
process(),625,0.015
process(),626,0.015027
process(),627,0.014004
process(),628,0.015966
process(),629,0.014055
process(),630,0.014945
process(),631,0.014054
process(),632,0.013946
process(),633,0.014003
process(),634,0.013997
process(),635,0.014055
process(),636,0.014
process(),637,0.014945
process(),638,0.014055
process(),639,0.013981
process(),640,0.013964
process(),641,0.014036
process(),642,0.014965
process(),643,0.014032
process(),644,0.013967
process(),645,0.014054
process(),646,0.013946
process(),647,0.014034
process(),648,0.014966
process(),649,0.014038
process(),650,0.013962
process(),651,0.015002
process(),652,0.014051
process(),653,0.014001
process(),654,0.013999
process(),655,0.015001
process(),656,0.017947
process(),657,0.014055
process(),658,0.014
process(),659,0.013999
process(),660,0.014981
process(),661,0.014022
process(),662,0.013996
process(),663,0.013988
process(),664,0.014013
process(),665,0.015001
process(),666,0.014
process(),667,0.014947
process(),668,0.014997
process(),669,0.014055
process(),670,0.014
process(),671,0.014001
process(),672,0.013999
process(),673,0.014998
process(),674,0.014002
process(),675,0.01698
process(),676,0.017001
process(),677,0.014964
process(),678,0.014036
process(),679,0.014019
process(),680,0.014983
process(),681,0.014017
process(),682,0.015
process(),683,0.015002
process(),684,0.014943
process(),685,0.015057
process(),686,0.013998
process(),687,0.015981
process(),688,0.014019
process(),689,0.014945
process(),690,0.014055
process(),691,0.015
process(),692,0.013983
process(),693,0.014998
process(),694,0.014019
process(),695,0.013999
process(),696,0.013998
process(),697,0.015003
process(),698,0.013996
process(),699,0.015055
process(),700,0.015001
process(),701,0.014999
process(),702,0.013999
process(),703,0.015001
process(),704,0.014
process(),705,0.015001
process(),706,0.01398
process(),707,0.015003
process(),708,0.014001
process(),709,0.014961
process(),710,0.014035
process(),711,0.014964
process(),712,0.014059
process(),713,0.054997
process(),714,0.01398
process(),715,0.014968
process(),716,0.014051
process(),717,0.014962
process(),718,0.014043
process(),719,0.013999
process(),720,0.015
process(),721,0.014941
process(),722,0.020003
process(),723,0.014056
process(),724,0.013977
process(),725,0.015002
process(),726,0.013962
process(),727,0.015055
process(),728,0.014
process(),729,0.015
process(),730,0.013999
process(),731,0.015003
process(),732,0.014946
process(),733,0.015052
process(),734,0.013982
process(),735,0.014963
process(),736,0.015
process(),737,0.014
process(),738,0.015001
process(),739,0.013999
process(),740,0.015367
process(),741,0.014633
process(),742,0.015
process(),743,0.015
process(),744,0.015001
process(),745,0.013999
process(),746,0.015
process(),747,0.015
process(),748,0.017
process(),749,0.015
process(),750,0.015
process(),751,0.014
process(),752,0.015
process(),753,0.014
process(),754,0.015
process(),755,0.015001
process(),756,0.013999
process(),757,0.015
process(),758,0.014
process(),759,0.015
process(),760,0.015001
process(),761,0.013999
process(),762,0.015
process(),763,0.015
process(),764,0.015
process(),765,0.013998
process(),766,0.016001
process(),767,0.013999
process(),768,0.015
process(),769,0.014
process(),770,0.017036
process(),771,0.013998
process(),772,0.015002
process(),773,0.014967
process(),774,0.015
process(),775,0.014032
process(),776,0.014023
process(),777,0.015
process(),778,0.015997
process(),779,0.017012
process(),780,0.013991
process(),781,0.014997
process(),782,0.015
process(),783,0.014
process(),784,0.015
process(),785,0.013987
process(),786,0.014054
process(),787,0.014981
process(),788,0.013999
process(),789,0.01502
process(),790,0.015
process(),791,0.014946
process(),792,0.014034
process(),793,0.014968
process(),794,0.015
process(),795,0.014052
process(),796,0.015
process(),797,0.014946
process(),798,0.014037
process(),799,0.014997
process(),800,0.014965
process(),801,0.015035
process(),802,0.014968
process(),803,0.014054
process(),804,0.014982
process(),805,0.014961
process(),806,0.015036
process(),807,0.013999
process(),808,0.01602
process(),809,0.014999
process(),810,0.014949
process(),811,0.015052
process(),812,0.013999
process(),813,0.015001
process(),814,0.014981
process(),815,0.014019
process(),816,0.015
process(),817,0.014948
process(),818,0.014053
process(),819,0.014944
process(),820,0.015055
process(),821,0.014947
process(),822,0.014053
process(),823,0.014984
process(),824,0.014986
process(),825,0.013978
process(),826,0.015053
process(),827,0.013999
process(),828,0.014945
process(),829,0.015056
process(),830,0.014999
process(),831,0.014003
process(),832,0.015981
process(),833,0.014997
process(),834,0.01502
process(),835,0.015011
process(),836,0.013987
process(),837,0.015004
process(),838,0.014978
process(),839,0.016019
process(),840,0.01498
process(),841,0.015001
process(),842,0.014966
process(),843,0.014053
process(),844,0.01498
process(),845,0.01502
process(),846,0.014002
process(),847,0.014998
process(),848,0.015
process(),849,0.015
process(),850,0.015003
process(),851,0.014942
process(),852,0.015057
process(),853,0.015003
process(),854,0.013994
process(),855,0.015005
process(),856,0.014977
process(),857,0.014996
process(),858,0.014006
process(),859,0.015017
process(),860,0.014983
process(),861,0.014997
process(),862,0.014994
process(),863,0.014028
process(),864,0.015
process(),865,0.014944
process(),866,0.018061
process(),867,0.014938
process(),868,0.015036
process(),869,0.015023
process(),870,0.014944
process(),871,0.014052
process(),872,0.015
process(),873,0.015
process(),874,0.015004
process(),875,0.014001
process(),876,0.015943
process(),877,0.015
process(),878,0.014052
process(),879,0.014983
process(),880,0.015018
process(),881,0.015002
process(),882,0.014954
process(),883,0.014042
process(),884,0.015001
process(),885,0.014981
process(),886,0.015022
process(),887,0.015
process(),888,0.014945
process(),889,0.015
process(),890,0.014033
process(),891,0.01502
process(),892,0.013947
process(),893,0.019065
process(),894,0.014934
process(),895,0.014054
process(),896,0.01498
process(),897,0.014966
process(),898,0.015033
process(),899,0.014967
process(),900,0.015024
process(),901,0.01501
process(),902,0.014989
process(),903,0.014976
process(),904,0.016008
process(),905,0.015029
process(),906,0.014997
process(),907,0.01502
process(),908,0.014946
process(),909,0.017002
process(),910,0.015052
process(),911,0.014995
process(),912,0.014006
process(),913,0.014053
process(),914,0.020946
process(),915,0.014052
process(),916,0.015001
process(),917,0.015
process(),918,0.014983
process(),919,0.015021
process(),920,0.018977
process(),921,0.016999
process(),922,0.01502
process(),923,0.015945
process(),924,0.015055
process(),925,0.014999
process(),926,0.015005
process(),927,0.014998
process(),928,0.01501
process(),929,0.013988
process(),930,0.015
process(),931,0.014983
process(),932,0.015018
process(),933,0.015947
process(),934,0.015997
process(),935,0.014055
process(),936,0.015003
process(),937,0.014977
process(),938,0.01502
process(),939,0.015
process(),940,0.014947
process(),941,0.015036
process(),942,0.01502
process(),943,0.014997
process(),944,0.015
process(),945,0.015
process(),946,0.015
process(),947,0.015
process(),948,0.01898
process(),949,0.015019
process(),950,0.015001
process(),951,0.017948
process(),952,0.015052
process(),953,0.014948
process(),954,0.016033
process(),955,0.015014
process(),956,0.014988
process(),957,0.015017
process(),958,0.015
process(),959,0.014945
process(),960,0.015057
process(),961,0.014998
process(),962,0.014945
process(),963,0.015055
process(),964,0.016
process(),965,0.015002
process(),966,0.014998
process(),967,0.015002
process(),968,0.014997
process(),969,0.015001
process(),970,0.015
process(),971,0.015
process(),972,0.015946
process(),973,0.015002
process(),974,0.014056
process(),975,0.015976
process(),976,0.018009
process(),977,0.014956
process(),978,0.015059
process(),979,0.015966
process(),980,0.015976
process(),981,0.015
process(),982,0.015005
process(),983,0.015031
process(),984,0.015018
process(),985,0.014978
process(),986,0.01501
process(),987,0.015013
process(),988,0.015
process(),989,0.014999
process(),990,0.015003
process(),991,0.015942
process(),992,0.015055
process(),993,0.015
process(),994,0.015
process(),995,0.015
process(),996,0.015947
process(),997,0.015052
process(),998,0.014983
process(),999,0.015018
process(),1000,0.014999
process(),1001,0.015001
process(),1002,0.015001
process(),1003,0.016979
process(),1004,0.017983
process(),1005,0.015037
process(),1006,0.015
process(),1007,0.014945
process(),1008,0.016002
process(),1009,0.014998
process(),1010,0.015055
process(),1011,0.014996
process(),1012,0.014955
process(),1013,0.015049
process(),1014,0.017
process(),1015,0.016945
process(),1016,0.015055
process(),1017,0.015
process(),1018,0.015001
process(),1019,0.014998
process(),1020,0.016949
process(),1021,0.015033
process(),1022,0.015022
process(),1023,0.014997
process(),1024,0.015002
process(),1025,0.014999
process(),1026,0.016
process(),1027,0.014944
process(),1028,0.015059
process(),1029,0.014995
process(),1030,0.015001
process(),1031,0.017
process(),1032,0.017981
process(),1033,0.015022
process(),1034,0.014997
process(),1035,0.016005
process(),1036,0.014995
process(),1037,0.014945
process(),1038,0.015036
process(),1039,0.015019
process(),1040,0.015003
process(),1041,0.014968
process(),1042,0.015029
process(),1043,0.015973
process(),1044,0.015027
process(),1045,0.014982
process(),1046,0.015018
process(),1047,0.014983
process(),1048,0.015962
process(),1049,0.015035
process(),1050,0.015019
process(),1051,0.014948
process(),1052,0.016053
process(),1053,0.015002
process(),1054,0.014998
process(),1055,0.015
process(),1056,0.015945
process(),1057,0.015055
process(),1058,0.015002
process(),1059,0.014943
process(),1060,0.016038
process(),1061,0.017998
process(),1062,0.015021
process(),1063,0.014943
process(),1064,0.016055
process(),1065,0.015002
process(),1066,0.015003
process(),1067,0.014995
process(),1068,0.016
process(),1069,0.015001
process(),1070,0.01498
process(),1071,0.015
process(),1072,0.015966
process(),1073,0.015036
process(),1074,0.014998
process(),1075,0.015966
process(),1076,0.014998
process(),1077,0.016054
process(),1078,0.015949
process(),1079,0.015033
process(),1080,0.01502
process(),1081,0.015946
process(),1082,0.016032
process(),1083,0.015022
process(),1084,0.01597
process(),1085,0.015036
process(),1086,0.015951
process(),1087,0.015025
process(),1088,0.015018
process(),1089,0.018946
process(),1090,0.015053
process(),1091,0.015991
process(),1092,0.015009
process(),1093,0.01498
process(),1094,0.01601
process(),1095,0.015013
process(),1096,0.01498
process(),1097,0.015023
process(),1098,0.015975
process(),1099,0.015022
process(),1100,0.016945
process(),1101,0.016997
process(),1102,0.016055
process(),1103,0.015002
process(),1104,0.015003
process(),1105,0.015003
process(),1106,0.015995
process(),1107,0.014997
process(),1108,0.016006
process(),1109,0.014974
process(),1110,0.016
process(),1111,0.01502
process(),1112,0.015978
process(),1113,0.015024
process(),1114,0.016
process(),1115,0.015003
process(),1116,0.015941
process(),1117,0.017035
process(),1118,0.015967
process(),1119,0.014997
process(),1120,0.015055
process(),1121,0.016001
process(),1122,0.015969
process(),1123,0.015
process(),1124,0.015031
process(),1125,0.015944
process(),1126,0.016056
process(),1127,0.01498
process(),1128,0.01602
process(),1129,0.016008
process(),1130,0.014991
process(),1131,0.015983
process(),1132,0.015021
process(),1133,0.015942
process(),1134,0.016034
process(),1135,0.015002
process(),1136,0.015053
process(),1137,0.014999
process(),1138,0.015976
process(),1139,0.015025
process(),1140,0.015981
process(),1141,0.015999
process(),1142,0.015967
process(),1143,0.014997
process(),1144,0.015061
process(),1145,0.015939
process(),1146,0.01804
process(),1147,0.01596
process(),1148,0.015053
process(),1149,0.015983
process(),1150,0.016019
process(),1151,0.014945
process(),1152,0.016003
process(),1153,0.015999
process(),1154,0.015053
process(),1155,0.015
process(),1156,0.015982
process(),1157,0.015998
process(),1158,0.01502
process(),1159,0.015946
process(),1160,0.015054
process(),1161,0.015981
process(),1162,0.015021
process(),1163,0.015981
process(),1164,0.015017
process(),1165,0.016
process(),1166,0.01598
process(),1167,0.01502
process(),1168,0.016
process(),1169,0.01598
process(),1170,0.01502
process(),1171,0.01598
process(),1172,0.015022
process(),1173,0.015979
process(),1174,0.018967
process(),1175,0.017999
process(),1176,0.014998
process(),1177,0.016037
process(),1178,0.015966
process(),1179,0.015052
process(),1180,0.016021
process(),1181,0.014979
process(),1182,0.015999
process(),1183,0.015001
process(),1184,0.015999
process(),1185,0.016004
process(),1186,0.014998
process(),1187,0.016999
process(),1188,0.015001
process(),1189,0.016006
process(),1190,0.015999
process(),1191,0.015975
process(),1192,0.016025
process(),1193,0.014993
process(),1194,0.016001
process(),1195,0.016
process(),1196,0.015
process(),1197,0.016001
process(),1198,0.015983
process(),1199,0.015964
process(),1200,0.015055
process(),1201,0.016
process(),1202,0.020978
process(),1203,0.017966
process(),1204,0.015998
process(),1205,0.016055
process(),1206,0.015945
process(),1207,0.016034
process(),1208,0.016006
process(),1209,0.014961
process(),1210,0.017
process(),1211,0.014999
process(),1212,0.016
process(),1213,0.016
process(),1214,0.016
process(),1215,0.016
process(),1216,0.016
process(),1217,0.016003
process(),1218,0.015998
process(),1219,0.015055
process(),1220,0.01598
process(),1221,0.015973
process(),1222,0.016027
process(),1223,0.015966
process(),1224,0.015036
process(),1225,0.016017
process(),1226,0.015983
process(),1227,0.016
process(),1228,0.014997
process(),1229,0.015056
process(),1230,0.024978
process(),1231,0.02
process(),1232,0.016
process(),1233,0.015963
process(),1234,0.016037
process(),1235,0.014998
process(),1236,0.01602
process(),1237,0.015982
process(),1238,0.016004
process(),1239,0.014994
process(),1240,0.016027
process(),1241,0.014938
process(),1242,0.016001
process(),1243,0.016037
process(),1244,0.015043
process(),1245,0.015979
process(),1246,0.015018
process(),1247,0.015945
process(),1248,0.016039
process(),1249,0.015978
process(),1250,0.015037
process(),1251,0.015984
process(),1252,0.015964
process(),1253,0.015998
process(),1254,0.016054
process(),1255,0.015983
process(),1256,0.016017
process(),1257,0.016
process(),1258,0.018948
process(),1259,0.015035
process(),1260,0.016017
process(),1261,0.015945
process(),1262,0.016
process(),1263,0.016
process(),1264,0.016
process(),1265,0.016036
process(),1266,0.016017
process(),1267,0.015984
process(),1268,0.015966
process(),1269,0.015033
process(),1270,0.016965
process(),1271,0.016001
process(),1272,0.015999
process(),1273,0.017
process(),1274,0.016
process(),1275,0.015036
process(),1276,0.016016
process(),1277,0.016002
process(),1278,0.016
process(),1279,0.015983
process(),1280,0.016022
process(),1281,0.01898
process(),1282,0.016962
process(),1283,0.016999
process(),1284,0.017055
process(),1285,0.018946
process(),1286,0.016036
process(),1287,0.016016
process(),1288,0.015984
process(),1289,0.016018
process(),1290,0.015944
process(),1291,0.015036
process(),1292,0.01602
process(),1293,0.015944
process(),1294,0.016
process(),1295,0.016056
process(),1296,0.016001
process(),1297,0.015978
process(),1298,0.015968
process(),1299,0.015052
process(),1300,0.015983
process(),1301,0.016017
process(),1302,0.015983
process(),1303,0.015017
process(),1304,0.015945
process(),1305,0.016055
process(),1306,0.01598
process(),1307,0.01602
process(),1308,0.015981
process(),1309,0.016019
process(),1310,0.01598
process(),1311,0.01602
process(),1312,0.037946
process(),1313,0.01803
process(),1314,0.01797
process(),1315,0.016003
process(),1316,0.014996
process(),1317,0.017057
process(),1318,0.015943
process(),1319,0.016037
process(),1320,0.015979
process(),1321,0.01604
process(),1322,0.015984
process(),1323,0.015017
process(),1324,0.015978
process(),1325,0.016
process(),1326,0.016024
process(),1327,0.015976
process(),1328,0.016001
process(),1329,0.016027
process(),1330,0.015937
process(),1331,0.016039
process(),1332,0.034961
process(),1333,0.052746
process(),1334,0.021997
process(),1335,0.015951
process(),1336,0.016033
process(),1337,0.028
process(),1338,0.015999
process(),1339,0.016
process(),1340,0.022006
process(),1341,0.020995
process(),1342,0.01502
process(),1343,0.015999
process(),1344,0.015003
process(),1345,0.016001
process(),1346,0.015944
process(),1347,0.016032
process(),1348,0.016
process(),1349,0.017022
process(),1350,0.015984
process(),1351,0.015995
process(),1352,0.016
process(),1353,0.016006
process(),1354,0.015994
process(),1355,0.016019
process(),1356,0.015948
process(),1357,0.018001
process(),1358,0.016024
process(),1359,0.015975
process(),1360,0.01604
process(),1361,0.015995
process(),1362,0.016017
process(),1363,0.015999
process(),1364,0.015949
process(),1365,0.016052
process(),1366,0.016948
process(),1367,0.017998
process(),1368,0.019003
process(),1369,0.015999
process(),1370,0.017035
process(),1371,0.016964
process(),1372,0.016001
process(),1373,0.016
process(),1374,0.016056
process(),1375,0.015944
process(),1376,0.016056
process(),1377,0.016944
process(),1378,0.016052
process(),1379,0.015948
process(),1380,0.017033
process(),1381,0.016018
process(),1382,0.016001
process(),1383,0.016947
process(),1384,0.016033
process(),1385,0.015968
process(),1386,0.016039
process(),1387,0.016012
process(),1388,0.015987
process(),1389,0.017013
process(),1390,0.015982
process(),1391,0.015967
