stage,count,source_modules,dispersion modules,timestamp
process(),133,PointSource,AUSTAL2000,0.013
process(),134,PointSource,AUSTAL2000,0.013
process(),135,PointSource,AUSTAL2000,0.013036
process(),136,PointSource,AUSTAL2000,0.013002
process(),137,PointSource,AUSTAL2000,0.012019
process(),138,PointSource,AUSTAL2000,0.012998
process(),139,PointSource,AUSTAL2000,0.012947
process(),140,PointSource,AUSTAL2000,0.020052
process(),141,PointSource,AUSTAL2000,0.01799
process(),142,PointSource,AUSTAL2000,0.012957
process(),143,PointSource,AUSTAL2000,0.034031
process(),144,PointSource,AUSTAL2000,0.012021
process(),145,PointSource,AUSTAL2000,0.012994
process(),146,PointSource,AUSTAL2000,0.014006
process(),147,PointSource,AUSTAL2000,0.013002
process(),148,PointSource,AUSTAL2000,0.011999
process(),149,PointSource,AUSTAL2000,0.014017
process(),150,PointSource,AUSTAL2000,0.014987
process(),151,PointSource,AUSTAL2000,0.012997
process(),152,PointSource,AUSTAL2000,0.012947
process(),153,PointSource,AUSTAL2000,0.012036
process(),154,PointSource,AUSTAL2000,0.013016
process(),155,PointSource,AUSTAL2000,0.012999
process(),156,PointSource,AUSTAL2000,0.013006
process(),157,PointSource,AUSTAL2000,0.012986
process(),158,PointSource,AUSTAL2000,0.011992
process(),159,PointSource,AUSTAL2000,0.012997
process(),160,PointSource,AUSTAL2000,0.015001
process(),161,PointSource,AUSTAL2000,0.012967
process(),162,PointSource,AUSTAL2000,0.013053
process(),163,PointSource,AUSTAL2000,0.012946
process(),164,PointSource,AUSTAL2000,0.013058
process(),165,PointSource,AUSTAL2000,0.011991
process(),166,PointSource,AUSTAL2000,0.013004
process(),167,PointSource,AUSTAL2000,0.013
process(),168,PointSource,AUSTAL2000,0.012999
process(),169,PointSource,AUSTAL2000,0.013001
process(),170,PointSource,AUSTAL2000,0.012981
process(),171,PointSource,AUSTAL2000,0.016967
process(),172,PointSource,AUSTAL2000,0.013062
process(),173,PointSource,AUSTAL2000,0.012937
process(),174,PointSource,AUSTAL2000,0.012052
process(),175,PointSource,AUSTAL2000,0.012949
process(),176,PointSource,AUSTAL2000,0.013035
process(),177,PointSource,AUSTAL2000,0.013998
process(),178,PointSource,AUSTAL2000,0.013002
process(),179,PointSource,AUSTAL2000,0.012965
process(),180,PointSource,AUSTAL2000,0.013052
process(),181,PointSource,AUSTAL2000,0.013002
process(),182,PointSource,AUSTAL2000,0.012997
process(),183,PointSource,AUSTAL2000,0.012949
process(),184,PointSource,AUSTAL2000,0.013037
process(),185,PointSource,AUSTAL2000,0.012996
process(),186,PointSource,AUSTAL2000,0.012018
process(),187,PointSource,AUSTAL2000,0.012949
process(),188,PointSource,AUSTAL2000,0.013059
process(),189,PointSource,AUSTAL2000,0.012997
process(),190,PointSource,AUSTAL2000,0.012971
process(),191,PointSource,AUSTAL2000,0.012973
process(),192,PointSource,AUSTAL2000,0.012051
process(),193,PointSource,AUSTAL2000,0.013003
process(),194,PointSource,AUSTAL2000,0.013002
process(),195,PointSource,AUSTAL2000,0.012944
process(),196,PointSource,AUSTAL2000,0.013056
process(),197,PointSource,AUSTAL2000,0.012997
process(),198,PointSource,AUSTAL2000,0.012984
process(),199,PointSource,AUSTAL2000,0.012018
process(),200,PointSource,AUSTAL2000,0.020944
process(),201,PointSource,AUSTAL2000,0.013052
process(),202,PointSource,AUSTAL2000,0.012949
process(),203,PointSource,AUSTAL2000,0.012998
process(),204,PointSource,AUSTAL2000,0.013055
process(),205,PointSource,AUSTAL2000,0.013999
process(),206,PointSource,AUSTAL2000,0.012948
process(),207,PointSource,AUSTAL2000,0.013032
process(),208,PointSource,AUSTAL2000,0.012968
process(),209,PointSource,AUSTAL2000,0.013054
process(),210,PointSource,AUSTAL2000,0.011946
process(),211,PointSource,AUSTAL2000,0.013052
process(),212,PointSource,AUSTAL2000,0.012948
process(),213,PointSource,AUSTAL2000,0.013052
process(),214,PointSource,AUSTAL2000,0.012992
process(),215,PointSource,AUSTAL2000,0.012008
process(),216,PointSource,AUSTAL2000,0.012983
process(),217,PointSource,AUSTAL2000,0.014999
process(),218,PointSource,AUSTAL2000,0.014018
process(),219,PointSource,AUSTAL2000,0.012
process(),220,PointSource,AUSTAL2000,0.013003
process(),221,PointSource,AUSTAL2000,0.012997
process(),222,PointSource,AUSTAL2000,0.012005
process(),223,PointSource,AUSTAL2000,0.012998
process(),224,PointSource,AUSTAL2000,0.012054
process(),225,PointSource,AUSTAL2000,0.013
