FLIGHT_ID;FLIGHT_PHASE;POINT_INDEX;ORIGIN;LATITUDE;LONGITUDE;X;Y;LOCAL_DISTANCE_FT;TOTAL_DISTANCE_NM;ELEVATION_FT;DATE;TIME;TAS_KT;ANP_POWER_SETTING_1ENG_LB;TOTAL_NET_THRUST_N;FUEL_FLOW_KGM;TOTAL_FUEL_BURNT_KG;WEIGHT_KG
FLIGHT_13;ARRIVAL;6;TRACK2D;-0.047080586019853515;-0.22191559454647364;-13.338839624190065;-2.810962043196544;-90470.84595122104;3.97;4741.376126161615;30/01/2023;15:02:44;240.19679951867352;307.2449779815938;2269.848409141144;13.693167242887789;12.667782767885383;52743.720827830395
FLIGHT_13;ARRIVAL;7;TRACK2D;-0.04160266772876729;-0.22045910825782275;-13.251293559395249;-2.4839011101511876;-88413.62578081022;4.31;4633.561785534103;30/01/2023;15:02:49;236.9200975961382;305.9701334148906;2269.848409141144;13.719398464070945;13.85657436737716;52743.720827830395
FLIGHT_13;ARRIVAL;8;TRACK2D;-0.03893987118015801;-0.2197511267943937;-13.208738410367172;-2.3249179568034557;-87413.61946120061;4.48;4581.153675054356;30/01/2023;15:02:51;235.31082624138327;305.34851422498963;2269.848409141144;13.732149353680775;14.441292335895271;52743.720827830395
FLIGHT_13;ARRIVAL;9;TRACK2D;-0.03748539436972975;-0.2193644298764214;-13.185494941684665;-2.2380779352051836;-86867.3961582594;4.57;4552.52732475456;30/01/2023;15:02:53;234.42714524494042;305.0084384941009;2269.848409141144;13.739114142750024;14.762706118803512;52743.720827830395
FLIGHT_13;ARRIVAL;10;TRACK2D;-0.028487099163328415;-0.215196328309539;-12.934959874730023;-1.7008317278617713;-83265.53213108525;5.16;4363.761629810891;30/01/2023;15:03:02;228.51449723773737;302.75637269798153;2269.848409141144;13.785040824225012;16.9176180847596;52743.720827830395
FLIGHT_13;ARRIVAL;11;HEIGHT_REFINEMENT;-0.022766463576663388;-0.21121867253626955;-12.695872069529548;-1.3592792779773588;-80732.28932577807;5.58;4231;30/01/2023;15:03:09;224.26269322834787;301.1623752635594;2269.848409141144;13.817341721087478;18.47140220220615;52743.720827830395
FLIGHT_13;ARRIVAL;12;TRACK2D;-0.02157882359576873;-0.21039288614330595;-12.646235935205185;-1.288370838012959;-80206.37216302265;5.67;4203.437849413151;30/01/2023;15:03:10;223.36984703021523;300.8622388645964;2269.848409141144;13.82404759082;18.79849197573039;52743.720827830395
FLIGHT_13;ARRIVAL;13;TRACK2D;-0.02034792797380601;-0.2095370491706331;-12.594793529157668;-1.214879805615551;-79661.3057083077;5.76;4174.87212695986;30/01/2023;15:03:12;222.44070936360322;300.550857838576;2269.848409141144;13.83099762956444;19.138879490651288;52743.720827830395
FLIGHT_13;ARRIVAL;14;TRACK2D;-0.013330163504682392;-0.20256623690343498;-12.17579392224622;-0.7958818444924406;-76060.88386355029;6.35;3986.182013593974;30/01/2023;15:03:22;216.2030392445695;298.4858794897045;2269.848409141144;13.876905924858306;21.42963041701319;52743.720827830395
FLIGHT_13;ARRIVAL;15;TRACK2D;-0.009188991133143365;-0.19668988397243928;-11.822579766738661;-0.5486317710583154;-73441.15130862295;6.78;3848.887648074744;30/01/2023;15:03:29;211.54882895918558;296.97433903058686;2269.848409141144;13.910309638112437;23.144333177378176;52743.720827830395
FLIGHT_13;ARRIVAL;16;SPEED_REFINEMENT;-0.00804756386562779;-0.19507018664701395;-11.725223459230252;-0.4804824765125164;-72719.07582031976;6.9;3811.0452752580563;30/01/2023;15:03:31;210.24787964751863;296.5563595249566;2269.848409141144;13.919516685929358;23.624629596687264;52743.720827830395
FLIGHT_13;ARRIVAL;17;TRACK2D;-0.007632743672016711;-0.1944815524192837;-11.689842;-0.45571549892008645;-72456.65744081872;6.94;3797.292510745352;30/01/2023;15:03:32;209.7730867222745;296.3963283917143;2269.848409141144;13.922862733007985;23.800036587026568;52743.720827830395
FLIGHT_13;ARRIVAL;18;TRACK2D;-0.003436551197879087;-0.18554349522094693;-11.152595792656589;-0.20518043196544278;-68854.79341364455;7.54;3608.526815801683;30/01/2023;15:03:42;203.14412847314685;294.19099901042904;2269.848409141144;13.968789420101523;26.25333982432716;52743.720827830395
FLIGHT_13;ARRIVAL;19;TRACK2D;-0.002198626454592395;-0.18094967931004177;-10.876472008639308;-0.13126972354211663;-67117.97016444674;7.82;3517.5037663040694;30/01/2023;15:03:48;199.8690832601338;293.1216572246558;2269.848409141144;13.990935325416899;27.469121855344785;52743.720827830395
FLIGHT_13;ARRIVAL;20;TRACK2D;-0.00086816539646428;-0.17601256481119243;-10.579713330453565;-0.05183410367170626;-65251.35069493977;8.13;3419.6783851407204;30/01/2023;15:03:53;196.2883751978812;291.9680349903533;2269.848409141144;14.01473623819279;28.800791538194424;52743.720827830395
FLIGHT_13;ARRIVAL;21;TRACK2D;0;-0.1661851567247542;-9.98901027213823;0;-61648.382039028234;8.72;3230.854799057993;30/01/2023;15:04:05;189.1852948915057;289.60058085508155;2269.848409141144;14.060677012997566;31.450408663775516;52743.720827830395
FLIGHT_13;ARRIVAL;22;TRACK2D;0;-0.1650582513184677;-9.921274561555075;0;-61236.812410596816;8.79;3209.285348811556;30/01/2023;15:04:06;188.35685914731758;289.32879534779545;2269.848409141144;14.065924859910034;31.76027006107538;52743.720827830395
FLIGHT_13;ARRIVAL;23;TRACK2D;0;-0.16232018633247136;-9.756695727861771;0;-60236.8133134046;8.95;3156.8776168426657;30/01/2023;15:04:09;186.32864561818198;288.6673663718108;2269.848409141144;14.078675660366132;32.51923612177216;52743.720827830395
FLIGHT_13;ARRIVAL;24;VERTICAL_PROFILE;0;-0.15686211376248257;-9.428623449673925;0;-58243.41006318464;9.28;3052.4077792830412;30/01/2023;15:04:16;182.21825248586015;287.344328047751;2269.848409141144;14.104093170706161;34.05237874618249;52743.720827830395
FLIGHT_13;ARRIVAL;25;TRACK2D;0;-0.15412934706881304;-9.264363084233262;0;-57245.346014126975;9.44;3000.1014588896887;30/01/2023;15:04:19;180.12501174225525;1572.7407003187504;12447.795204950218;14.116819298048421;34.838331158437306;52743.720827830395
FLIGHT_13;ARRIVAL;26;VERTICAL_PROFILE;0;-0.15412404630453766;-9.264044467397435;0;-57243.41006318464;9.44;3000;30/01/2023;15:04:19;180.12092783178173;1574.2144212545504;12459.460843309129;14.116843982995599;34.8399781221287;52743.720827830395
FLIGHT_13;ARRIVAL;27;TRACK2D;0;-0.15139128208281674;-9.099784250539956;0;-56245.346916934745;9.61;2947.693726920798;30/01/2023;15:04:23;178.98982820022806;1571.4398806797328;12459.460843309129;14.129570098933538;35.633937744614926;52743.720827830395
FLIGHT_13;ARRIVAL;28;TRACK2D;0;-0.12492421498608125;-7.508909287257019;0;-46579.015643781655;11.2;2441.102771080632;30/01/2023;15:04:56;167.6406022357135;1544.31029882531;12459.460843309129;14.252823681091307;43.64557794887144;52743.720827830395
FLIGHT_13;ARRIVAL;29;TRACK2D;0;-0.12218615000008495;-7.344330453563716;0;-45579.01654658944;11.36;2388.6950391117416;30/01/2023;15:05:00;166.42233499170737;1541.476442987762;12459.460843309129;14.26557448311978;44.51039837320114;52743.720827830395
FLIGHT_13;ARRIVAL;30;SPEED_REFINEMENT;0;-0.11709996851243698;-7.038611699089013;0;-43721.43576533815;11.67;2291.343355527505;30/01/2023;15:05:07;164.13530550506482;1536.198447410622;12459.460843309129;14.289260149580862;46.13635824857817;52743.720827830395
FLIGHT_13;ARRIVAL;31;TRACK2D;0;-0.10975423973766733;-6.5970767170626345;0;-41038.620645697854;12.11;2150.742972880191;30/01/2023;15:05:17;160.774845585966;1527.9645453038224;12459.460843309129;14.323468225994617;48.5317204924201;52743.720827830395
FLIGHT_13;ARRIVAL;32;TRACK2D;0;-0.09835115739373786;-5.911663477321815;0;-36873.974405576264;12.79;1932.483111935951;30/01/2023;15:05:33;155.41438260643224;1515.094069089735;12459.460843309129;14.376570856831737;52.36676321486277;52743.720827830395
FLIGHT_13;ARRIVAL;33;TRACK2D;0;-0.09561309240774153;-5.74708464362851;0;-35873.97530838403;12.96;1880.0753799670601;30/01/2023;15:05:37;154.0994886009615;1511.9873475881673;12459.460843309129;14.389321659896634;53.31004477364049;52743.720827830395
FLIGHT_13;ARRIVAL;34;HEIGHT_REFINEMENT;0;-0.0835143349212893;-5.019855959706712;0;-31455.253829719957;13.68;1648.5;30/01/2023;15:05:55;148.14968317834789;1498.1824735666937;12459.460843309129;14.445663959411474;57.59059838882678;52743.720827830395
FLIGHT_13;ARRIVAL;35;TRACK2D;0;-0.08081604161042034;-4.857667710583153;0;-30469.780187337812;13.84;1596.8535148607818;30/01/2023;15:05:59;146.78985740475463;1495.2002795008332;12459.460843309129;14.458229551663383;58.57212643930703;52743.720827830395
FLIGHT_13;ARRIVAL;36;VERTICAL_PROFILE;0;-0.07849395462458206;-4.718092364556585;0;-29621.70503159232;13.98;1552.4077792830412;30/01/2023;15:06:02;145.60945728441504;1492.629104200336;12459.460843309129;14.469043201292637;59.42451674309413;52743.720827830395
FLIGHT_13;ARRIVAL;37;TRACK2D;0;-0.07807797662442402;-4.693088876889849;0;-29469.78109014559;14.01;1544.4457828918912;30/01/2023;15:06:03;145.39698863129027;1892.9391234866425;15815.314681147003;14.470980355410203;59.57814003480763;52743.720827830395
FLIGHT_13;ARRIVAL;38;VERTICAL_PROFILE;0;-0.07575588716663714;-4.553513382280095;0;-28621.70503159232;14.15;1500;30/01/2023;15:06:07;144.20518627767197;3338.9670166742594;27924.91321801079;20.716636228778693;60.62614454874006;52743.720827830395
FLIGHT_13;ARRIVAL;39;VERTICAL_PROFILE;0;-0.052371234911948554;-3.1479153361841385;0;-20081.136687728213;15.55;1052.4077792830412;30/01/2023;15:06:44;136.86910830253626;3284.850793886956;27924.91321801079;20.536959307726924;73.38485030829283;52743.720827830395
FLIGHT_13;ARRIVAL;40;VERTICAL_PROFILE;0;-0.04963316745400366;-2.983336353907649;0;-19081.136687728213;15.71;1000;30/01/2023;15:06:48;135.98425968457792;5622.666481494736;47890.34671846176;35.1830717784355;75.46506480217623;52743.720827830395
FLIGHT_13;ARRIVAL;41;TRACK2D;0;-0.04915234621546275;-2.95443528725702;0;-18905.53062764166;15.74;990.7968763622195;30/01/2023;15:06:49;135.9681761456953;5620.850094783593;47890.34671846176;35.18282631565938;75.9277205821449;52743.720827830395
FLIGHT_13;ARRIVAL;42;TRACK2D;0;-0.03292755881184362;-1.9792003671706266;0;-12979.895977355525;16.72;680.2475234980827;30/01/2023;15:07:16;135.42433497890943;5559.210225973349;47890.34671846176;35.16968005826722;91.57939443768421;52743.720827830395
FLIGHT_13;ARRIVAL;43;HEIGHT_REFINEMENT;0;-0.030902773337938862;-1.8574951361119358;0;-12240.401605867504;16.84;641.4922656960873;30/01/2023;15:07:19;135.35631252146;5551.469793723877;47890.34671846176;35.1673665877708;93.53652276061023;52743.720827830395
FLIGHT_13;ARRIVAL;44;TRACK2D;0;-0.02198866062499008;-1.3216881771058315;0;-8984.779584180924;17.37;470.87234535452853;30/01/2023;15:07:34;135.05643640239637;5517.263419801168;47890.34671846176;35.155367465568325;102.16395018338739;52743.720827830395
FLIGHT_13;ARRIVAL;45;HEIGHT_REFINEMENT;0;-0.02039663856725278;-1.2259953667392143;0;-8403.339542184218;17.47;440.400363967243;30/01/2023;15:07:36;135.00280971715736;5511.131964162533;47890.34671846176;35.152910200505254;103.70663097584382;52743.720827830395
FLIGHT_13;ARRIVAL;46;TRACK2D;0;-0.013839576852368167;-0.8318653606911448;0;-6008.562271135483;17.86;314.89540531407727;30/01/2023;15:07:47;134.7817125569153;5485.806096690873;47890.34671846176;35.14177176484807;110.0653707486264;52743.720827830395
FLIGHT_13;ARRIVAL;47;HEIGHT_REFINEMENT;0;-0.013313316934527765;-0.8002330787910888;0;-5816.361046759734;17.89;304.82256596906274;30/01/2023;15:07:48;134.76395190648705;5483.7684102813455;47890.34671846176;35.140806322021064;110.57609081605766;52743.720827830395
FLIGHT_13;ARRIVAL;48;HEIGHT_REFINEMENT;0;-0.008036480013504444;-0.4830544615948353;0;-3889.148879027405;18.21;203.82165605095543;30/01/2023;15:07:57;134.5857353201594;5463.294400788857;47890.34671846176;35.13053269093965;115.70062821357782;52743.720827830395
FLIGHT_13;ARRIVAL;49;TRACK2D;0;-0.007379030375960312;-0.4435366652267819;0;-3649.0344013375125;18.25;191.2377895015208;30/01/2023;15:07:58;134.56351449203316;5460.738133026954;47890.34671846176;35.12917672773345;116.33940607170925;52743.720827830395
FLIGHT_13;ARRIVAL;50;HEIGHT_REFINEMENT;0;-0.003853041733774233;-0.23159753985366063;0;-2361.2689622666367;18.46;123.74886260236579;30/01/2023;15:08:04;134.4442786093653;5447.008063941722;47890.34671846176;35.12161516708929;119.7670592929108;52743.720827830395
FLIGHT_13;ARRIVAL;51;TRACK2D;0;-0.001946298733995751;-0.11698757235421167;0;-1664.8861926435598;18.58;87.2529881154466;30/01/2023;15:08:07;134.37975554423622;5439.568839639708;47890.34671846176;35.11732192010569;121.62136723201274;52743.720827830395
FLIGHT_13;ARRIVAL;52;HEIGHT_REFINEMENT;0;-0.000335150453092019;-0.02014512838949159;0;-1076.4608504450844;18.67;56.414922656960876;30/01/2023;15:08:10;134.32521107224065;5433.274948872027;47890.34671846176;35.11358187948862;123.18868690180702;52743.720827830395
FLIGHT_13;ARRIVAL;53;VERTICAL_PROFILE;0;-0.000125795486681542;-0.007561279439244742;0;-1000;18.68;52.407779283041194;30/01/2023;15:08:10;134.3181218576191;5432.456576168249;47890.34671846176;35.11308831499005;123.392344245371;52743.720827830395
FLIGHT_13;ARRIVAL;54;TRACK2D;0;0;0;0;-954.0568343864106;18.69;49.99999999999999;30/01/2023;15:08:10;134.31386196880445;5431.984045672326;47890.34671846176;35.11291544289401;123.51465453524932;52743.720827830395
FLIGHT_13;ARRIVAL;55;VERTICAL_PROFILE;0;0.00261227197126335;0.15701770283724467;0;0;18.85;0;30/01/2023;15:08:14;134.22537046591657;5422.162159958991;47890.34671846177;35.10919244063579;125.97476904810232;52743.720827830395
FLIGHT_13;ARRIVAL;56;VERTICAL_PROFILE;0;0.003446561125699159;0.207164918736891;0;304.7;18.9;0;30/01/2023;15:08:16;116.868286825448;9600;84790.40554934458;60.8704229142811;127.1249247721054;52743.720827830395
FLIGHT_13;ARRIVAL;57;SPEED_REFINEMENT;0;0.005410132671214924;0.3251907203475692;0;1021.8377534246576;19.02;0;30/01/2023;15:08:20;99.53954084788157;8160;72071.8447169429;50.64446814607289;130.7742495820555;52743.720827830395
FLIGHT_13;ARRIVAL;58;SPEED_REFINEMENT;0;0.007059240244823132;0.42431481071333416;0;1624.1266301369865;19.12;0;30/01/2023;15:08:24;82.21079487031514;6720;59353.283884541204;40.80512208294681;133.76693742230015;52743.720827830395
FLIGHT_13;ARRIVAL;59;SPEED_REFINEMENT;0;0.008393883846523792;0.5045371898341863;0;2111.5666301369865;19.2;0;30/01/2023;15:08:28;64.88204889274871;5280;46634.72305213952;31.352384724902848;136.12769052003028;52743.720827830395
FLIGHT_13;ARRIVAL;60;SPEED_REFINEMENT;0;0.009414063476316896;0.5658578577101251;0;2484.1577534246576;19.26;0;30/01/2023;15:08:32;47.553302915182286;3840;33916.16221973783;22.286256071941043;137.883015040107;52743.720827830395
FLIGHT_13;ARRIVAL;61;VERTICAL_PROFILE;0;0.01011977913420245;0.608276814341151;0;2741.9;19.3;0;30/01/2023;15:08:35;30.22455693761586;2400;21197.601387336144;14.846744137371434;139.09819247195676;52743.720827830395
FLIGHT_14;DEPARTURE;1;VERTICAL_PROFILE;0;0;0;0;0;0;0;30/01/2023;15:01:48;0;23596.481399999997;208412.00285870477;128.2547897512981;;54431.0844456454
FLIGHT_14;DEPARTURE;2;SPEED_REFINEMENT;0;0.000151960934276834;0.00913402474307087;0;55.499339081620334;0.01;0;30/01/2023;15:01:51;18.54515337834506;23056.138577110385;203639.5146203206;128.63014029651632;7.590949682912916;54431.0844456454
FLIGHT_14;DEPARTURE;3;SPEED_REFINEMENT;0;0.000607843737107335;0.03653609897228348;0;221.99735632648134;0.04;0;30/01/2023;15:01:55;37.09030675669012;22515.795754220773;198867.02638193645;128.85023719219063;15.199494837704206;54431.0844456454
FLIGHT_14;DEPARTURE;4;SPEED_REFINEMENT;0;0.001367648408491504;0.08220622268763782;0;499.494051734583;0.08;0;30/01/2023;15:01:58;55.635460135035174;21975.45293133116;194094.53814355232;128.91508043832104;22.818608017999413;54431.0844456454
FLIGHT_14;DEPARTURE;5;SPEED_REFINEMENT;0;0.002431374948429341;0.14614439588913392;0;887.9894253059254;0.15;0;30/01/2023;15:02:02;74.18061351338024;21435.11010844155;189322.04990516815;128.8246700349075;30.434817644483317;54431.0844456454
FLIGHT_14;DEPARTURE;6;SPEED_REFINEMENT;0;0.003799023356920843;0.2283506185767717;0;1387.4834770405082;0.23;0;30/01/2023;15:02:05;92.7257668917253;20894.767285551934;184549.561666784;128.57900598195005;38.04109627078146;54431.0844456454
FLIGHT_14;DEPARTURE;7;SPEED_REFINEMENT;0;0.005470593633966016;0.3288248907505512;0;1997.9762069383319;0.33;0;30/01/2023;15:02:09;111.27092027007035;20354.424462662322;179777.07342839986;128.17808827944873;45.62826840620579;54431.0844456454
FLIGHT_14;DEPARTURE;8;SPEED_REFINEMENT;0;0.007446085779564856;0.44756721241047254;0;2719.467614999396;0.45;0;30/01/2023;15:02:12;129.81607364841543;19814.08163977271;175004.5851900157;127.62191692740343;53.18715856006827;54431.0844456454
FLIGHT_14;DEPARTURE;9;VERTICAL_PROFILE;0;0.009725499793717363;0.5845775835565357;0;3551.9577012237014;0.58;0;30/01/2023;15:02:16;148.36122702676047;19273.7388168831;170232.09695163154;126.91049192581427;60.71071234508796;54431.0844456454
FLIGHT_14;DEPARTURE;10;HEIGHT_REFINEMENT;0;0.010341578400402071;0.6216086617340578;0;3776.9626056489255;0.62;56.414922656960876;30/01/2023;15:02:17;148.48631814427475;19291.268804259726;170039.67938164138;126.78547432236252;62.72336701065683;54431.0844456454
FLIGHT_14;DEPARTURE;11;HEIGHT_REFINEMENT;0;0.011076898027735432;0.665807045365294;0;4045.516846414516;0.67;123.74886260236579;30/01/2023;15:02:18;148.63548263367696;19312.170862425603;169809.73428175403;126.63599184357197;65.12242355702767;54431.0844456454
FLIGHT_14;DEPARTURE;12;HEIGHT_REFINEMENT;0;0.011951332179158888;0.7183672853591965;0;4364.878646243867;0.72;203.82165605095543;30/01/2023;15:02:19;148.8126728085356;19336.997954167127;169535.88008814832;126.45785289457157;67.96762019495897;54431.0844456454
FLIGHT_14;DEPARTURE;13;TRACK2D;0;0.012126944584277342;0.7289229460043198;0;4429.016001446307;0.73;219.90265634030774;30/01/2023;15:02:20;148.84823243568437;19341.980130521766;169480.82865703816;126.42202840247853;68.53870726022147;54431.0844456454
FLIGHT_14;DEPARTURE;14;HEIGHT_REFINEMENT;0;0.013054311620158927;0.7846648608060506;0;4767.710007392251;0.78;304.82256596906274;30/01/2023;15:02:21;149.0358736042273;19368.268556880288;169189.81818125394;126.23257890901672;71.54740254228919;54431.0844456454
FLIGHT_14;DEPARTURE;15;HEIGHT_REFINEMENT;0;0.014534887626546367;0.873658903522999;0;5308.447600285129;0.87;440.400363967243;30/01/2023;15:02:23;149.33496102250814;19410.165210814517;168724.16876333006;125.92918857326681;76.33007073220317;54431.0844456454
FLIGHT_14;DEPARTURE;16;TRACK2D;0;0.015347703046654929;0.922515382289417;0;5605.304939482548;0.92;514.8306697143748;30/01/2023;15:02:25;149.49890140046034;19433.127479452403;168467.9865357826;125.762153360534;78.9476606883147;54431.0844456454
FLIGHT_14;DEPARTURE;17;TRACK2D;0;0.016224951687518283;0.9752447948164147;0;5925.694650231964;0.98;595.1611887232223;30/01/2023;15:02:26;149.67563612268506;19457.87959999702;168191.0584889353;125.58150180585402;81.76480415663796;54431.0844456454
FLIGHT_14;DEPARTURE;18;HEIGHT_REFINEMENT;0;0.016730909756825726;1.0056567789622313;0;6110.481211220202;1.01;641.4922656960873;30/01/2023;15:02:27;149.77747403896126;19472.141217596414;168031.13116130687;125.47713457699165;83.3883166719137;54431.0844456454
FLIGHT_14;DEPARTURE;19;TRACK2D;0;0.017271987738163273;1.0381797408207345;0;6308.094304998272;1.04;691.0393074815587;30/01/2023;15:02:28;149.88630423615476;19487.381223422934;167859.93424606352;125.36538210235528;85.1191300370012;54431.0844456454
FLIGHT_14;DEPARTURE;20;TRACK2D;0;0.01851712279054509;1.1130219654427649;0;6762.843894446437;1.11;805.0575462507886;30/01/2023;15:02:29;150.1364459249464;19522.4065157595;167465.30911725853;125.10766857420934;89.09330244106935;54431.0844456454
FLIGHT_14;DEPARTURE;21;TRACK2D;0;0.02008764948586271;1.207422738660907;0;7336.433376604923;1.21;948.8722171153122;30/01/2023;15:02:32;150.45136412781616;19566.495566385955;166966.22629093842;124.78153411717679;94.0848392648298;54431.0844456454
FLIGHT_14;DEPARTURE;22;VERTICAL_PROFILE;0;0.020645989934789836;1.24098330802584;0;7540.3510877288845;1.24;1000;30/01/2023;15:02:33;150.5631624903687;19582.1458168831;166788.43672276693;124.66530549570679;95.85383310241782;54431.0844456454
FLIGHT_14;DEPARTURE;23;TRACK2D;0;0.02219587738313028;1.3341435032397408;0;8106.402681470021;1.33;1132.02801449152;30/01/2023;15:02:35;150.85800954077263;19179.56525491558;162603.2590898645;121.55815304563725;100.67365730336464;54431.0844456454
FLIGHT_14;DEPARTURE;24;VERTICAL_PROFILE;0;0.02338405739273472;1.405562290302329;0;8540.351087728885;1.41;1233.2437819297058;30/01/2023;15:02:37;151.08365654643217;18865.120889965106;159320.37338807;119.15606509496396;104.28035867183797;54431.0844456454
FLIGHT_14;DEPARTURE;25;TRACK2D;0;0.025322829739087636;1.5220974686825057;0;9248.43165043646;1.52;1287.1573489450975;30/01/2023;15:02:40;159.85088324983872;18683.569898035665;157465.4819255673;118.98825713154679;109.7933997313817;54431.0844456454
FLIGHT_14;DEPARTURE;26;SPEED_REFINEMENT;0;0.027173092567306205;1.6333125420469836;0;9924.186669857098;1.63;1338.609634806767;30/01/2023;15:02:42;167.79120546034355;18508.646472824086;155674.66105959285;118.73738162816728;114.76978976941838;54431.0844456454
FLIGHT_14;DEPARTURE;27;TRACK2D;0;0.03089755743122597;1.8571816198704105;0;11284.4398123108;1.86;1442.1799103035983;30/01/2023;15:02:47;182.73126755292265;18191.82534216656;152435.26114883294;118.26196709137923;124.09176415238721;54431.0844456454
FLIGHT_14;DEPARTURE;28;SPEED_REFINEMENT;0;0.03135918312665957;1.8849288862595894;0;11453.035255090754;1.88;1455.016841835866;30/01/2023;15:02:47;184.49875437425496;18152.172055683062;152028.94873111567;118.1845634955473;125.18927013186153;54431.0844456454
FLIGHT_14;DEPARTURE;29;TRACK2D;0;0.033237042297210785;1.9978027127429807;0;12138.869040924752;2;1507.2365294270523;30/01/2023;15:02:50;191.52069413143946;18006.966651006333;150545.86215830725;117.94281167338019;129.54778793185466;54431.0844456454
FLIGHT_14;DEPARTURE;30;TRACK2D;-0.000035090476256518;0.0336340891008301;2.0216682894168465;-0.002095088552915767;12284.436601662397;2.02;1518.3201078423199;30/01/2023;15:02:50;192.9782258414883;17975.99604744539;150229.194883478;117.88430916099409;130.44982666904613;54431.0844456454
FLIGHT_14;DEPARTURE;31;VERTICAL_PROFILE;-0.000238085298530245;0.0359319724100231;2.1597888077115153;-0.014214961915075134;13126.896843429855;2.16;1582.4654030170027;30/01/2023;15:02:53;201.20630328816634;17795.697638542042;148383.23640263852;117.4992756779975;135.53411210156835;54431.0844456454
FLIGHT_14;DEPARTURE;32;HEIGHT_REFINEMENT;-0.000308667235898086;0.03673095365492088;2.2078137457975826;-0.018429079954995254;13419.822915894623;2.21;1648.5;30/01/2023;15:02:54;201.4086578931393;17808.86616459383;148139.8919316262;117.32871973047635;137.2992358670554;54431.0844456454
FLIGHT_14;DEPARTURE;33;TRACK2D;-0.00086816539646428;0.043064423002999126;2.5885041252699783;-0.05183410367170626;15741.82773522666;2.59;2171.951706251279;30/01/2023;15:03:01;203.00557237941445;17912.90964807654;146196.58654244946;115.97531949274038;151.1399979939727;54431.0844456454
FLIGHT_14;DEPARTURE;34;TRACK2D;-0.001320372201639595;0.044742418749017104;2.689364617710583;-0.07883326133909288;16376.244429022361;2.7;2314.9688516408337;30/01/2023;15:03:03;203.4397000805744;17941.23139826975;145661.1284924158;115.60515752869655;154.87423318594338;54431.0844456454
FLIGHT_14;DEPARTURE;35;TRACK2D;-0.003436551197879087;0.05259535341275366;3.1613865874730025;-0.20518043196544278;19345.270453978825;3.18;2984.2791501073925;30/01/2023;15:03:12;205.45919627311852;18073.18535782895;143128.6002960414;113.87113013137427;172.08495476044868;54431.0844456454
FLIGHT_14;DEPARTURE;36;VERTICAL_PROFILE;-0.00351779474979526;0.052768406241944656;3.1717883978541455;-0.2100311052470907;19415.007334723858;3.2;3000;30/01/2023;15:03:12;205.5063919297112;18076.273132;143068.57708851888;113.83037362756336;172.48532990455814;54431.0844456454
FLIGHT_14;DEPARTURE;37;TRACK2D;-0.005165990695391992;0.05627914604491308;3.382810950323974;-0.308437192224622;20829.76630810209;3.43;3133.1056997421324;30/01/2023;15:03:16;214.29430619913225;17926.915369066824;141170.29739229294;113.42397094875083;180.22902169599604;54431.0844456454
FLIGHT_14;DEPARTURE;38;SPEED_REFINEMENT;-0.006474281165718055;0.059065862083156576;3.5503140876688524;-0.38654910977831436;21952.7585518516;3.61;3238.760918208312;30/01/2023;15:03:19;221.02126953795943;17807.46794945985;139645.13175856337;113.05291293739242;186.1325191359615;54431.0844456454
FLIGHT_14;DEPARTURE;39;TRACK2D;-0.007632743672016711;0.06153343799174028;3.698634440604752;-0.45571549892008645;22947.143544141403;3.78;3332.3162959810766;30/01/2023;15:03:22;226.81135985960046;17709.756012690188;138404.48633352204;112.74693256416225;191.19608067133387;54431.0844456454
FLIGHT_14;DEPARTURE;40;SPEED_REFINEMENT;-0.010364273948362958;0.06540950894778784;3.9316162144199858;-0.6188024223371742;24675.130383728865;4.06;3494.891619238626;30/01/2023;15:03:26;236.5361471462076;17538.6627669197;136221.68642860788;112.14952166093356;199.6615580357902;54431.0844456454
FLIGHT_14;DEPARTURE;41;TRACK2D;-0.011870421744556584;0.06754674893333547;4.06008082937365;-0.7087274773218144;25627.93094128942;4.22;3584.5345812662545;30/01/2023;15:03:29;241.73105577296596;17451.014898653193;135109.16915390652;111.83450667975771;204.1636370054381;54431.0844456454
FLIGHT_14;DEPARTURE;42;TRACK2D;-0.013330163504682392;0.06961812247589153;4.184586362850972;-0.7958818444924406;26551.36996687691;4.37;3671.41510295435;30/01/2023;15:03:31;246.66149605540656;17365.645857135514;134022.123027733;111.50892259437721;208.42205172359826;54431.0844456454
FLIGHT_14;DEPARTURE;43;SPEED_REFINEMENT;-0.015339260032846276;0.07161376934830509;4.304540139114613;-0.915835620756082;27582.12283035566;4.54;3768.392103090942;30/01/2023;15:03:33;252.05102475445582;17269.85758437955;132798.24109865236;111.12316400881689;213.05836492710978;54431.0844456454
FLIGHT_14;DEPARTURE;44;TRACK2D;-0.02010317672582359;0.0763457945723332;4.588971369330454;-1.2002668509719223;30026.216831726622;4.94;3998.34140782036;30/01/2023;15:03:39;264.3917923720186;17057.70266448598;130099.27323566232;110.23184376091278;223.61330954759637;54431.0844456454
FLIGHT_14;DEPARTURE;45;TRACK2D;-0.02034792797380601;0.07658890736243981;4.603584323974082;-1.214879805615551;30151.78474056594;4.96;4010.155296041407;30/01/2023;15:03:39;265.01029211790114;17046.731671141268;129959.09709034114;110.18302706337992;224.13863165639427;54431.0844456454
