stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.031252,,289.0,PointSource,AUSTAL2000
process(),,0.015625,,290.0,PointSource,AUSTAL2000
process(),,0.015628,,291.0,PointSource,AUSTAL2000
process(),,0.015622,,292.0,PointSource,AUSTAL2000
process(),,0.031249,,293.0,PointSource,AUSTAL2000
process(),,0.015627,,294.0,PointSource,AUSTAL2000
process(),,0.015625,,295.0,PointSource,AUSTAL2000
process(),,0.015626,,296.0,PointSource,AUSTAL2000
process(),,0.031251,,297.0,PointSource,AUSTAL2000
process(),,0.015619,,298.0,PointSource,AUSTAL2000
process(),,0.015626,,299.0,PointSource,AUSTAL2000
process(),,0.015626,,300.0,PointSource,AUSTAL2000
process(),,0.032786,,301.0,PointSource,AUSTAL2000
process(),,0.015643,,302.0,PointSource,AUSTAL2000
process(),,0.015634,,303.0,PointSource,AUSTAL2000
process(),,0.031245,,304.0,PointSource,AUSTAL2000
process(),,0.015622,,305.0,PointSource,AUSTAL2000
process(),,0.015631,,306.0,PointSource,AUSTAL2000
process(),,0.015623,,307.0,PointSource,AUSTAL2000
process(),,0.031247,,308.0,PointSource,AUSTAL2000
process(),,0.015623,,309.0,PointSource,AUSTAL2000
process(),,0.015601,,310.0,PointSource,AUSTAL2000
process(),,0.015654,,311.0,PointSource,AUSTAL2000
process(),,0.032611,,312.0,PointSource,AUSTAL2000
process(),,0.015625,,313.0,PointSource,AUSTAL2000
process(),,0.015627,,314.0,PointSource,AUSTAL2000
process(),,0.015626,,315.0,PointSource,AUSTAL2000
process(),,0.031249,,316.0,PointSource,AUSTAL2000
process(),,0.015623,,317.0,PointSource,AUSTAL2000
process(),,0.015627,,318.0,PointSource,AUSTAL2000
process(),,0.015628,,319.0,PointSource,AUSTAL2000
process(),,0.023626,,320.0,PointSource,AUSTAL2000
process(),,0.015636,,321.0,PointSource,AUSTAL2000
process(),,0.015682,,322.0,PointSource,AUSTAL2000
process(),,0.0,,323.0,PointSource,AUSTAL2000
process(),,0.015603,,324.0,PointSource,AUSTAL2000
process(),,0.015629,,325.0,PointSource,AUSTAL2000
process(),,0.015622,,326.0,PointSource,AUSTAL2000
process(),,0.015623,,327.0,PointSource,AUSTAL2000
process(),,0.015647,,328.0,PointSource,AUSTAL2000
process(),,0.0,,329.0,PointSource,AUSTAL2000
process(),,0.015607,,330.0,PointSource,AUSTAL2000
process(),,0.015629,,331.0,PointSource,AUSTAL2000
process(),,0.015635,,332.0,PointSource,AUSTAL2000
process(),,0.015632,,333.0,PointSource,AUSTAL2000
process(),,0.0,,334.0,PointSource,AUSTAL2000
process(),,0.015565,,335.0,PointSource,AUSTAL2000
process(),,0.016941,,336.0,PointSource,AUSTAL2000
