151, 'PKW', 'PC', 2007, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.005, 1.458, 0.087, 0.203, 0.005
152, 'PKW', 'PC', 2007, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.014, 4.048, 0.249, 0.284, 0.014
153, 'LKW', 'HDV', 2007, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.097, 3.626, 5.131, 10.488, 0.545
154, 'LKW', 'HDV', 2007, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.034, 1.359, 1.796, 4.513, 0.204
155, 'LKW', 'HDV', 2007, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.016, 0.724, 0.851, 2.687, 2.451
156, 'LKW', 'HDV', 2007, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.008, 0.566, 0.447, 2.6, 0.078
157, 'LKW', 'HDV', 2007, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.018, 0.783, 0.953, 2.959, 0.116
158, 'LKW', 'HDV', 2007, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.034, 1.359, 1.796, 4.513, 0.204
159, 'LKW', 'HDV', 2007, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.034, 1.359, 1.796, 4.513, 0.204
160, 'LKW', 'HDV', 2007, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.097, 3.626, 5.131, 10.488, 0.545
161, 'LNF', 'HDV', 2007, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.009, 2.103, 0.243, 0.953, 0.116
162, 'LNF', 'HDV', 2007, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.002, 0.582, 0.088, 0.675, 0.044
163, 'LNF', 'HDV', 2007, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.001, 0.365, 0.053, 0.485, 0.036
164, 'LNF', 'HDV', 2007, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.001, 0.267, 0.033, 0.482, 0.032
165, 'LNF', 'HDV', 2007, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.002, 0.405, 0.059, 0.515, 0.035
166, 'LNF', 'HDV', 2007, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.002, 0.582, 0.088, 0.675, 0.044
167, 'LNF', 'HDV', 2007, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.002, 0.582, 0.088, 0.675, 0.044
168, 'LNF', 'HDV', 2007, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.009, 2.103, 0.243, 0.953, 0.116
169, 'PKW', 'PC', 2008, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.012, 3.804, 0.224, 0.26, 0.013
170, 'PKW', 'PC', 2008, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.004, 1.378, 0.079, 0.185, 0.005
171, 'PKW', 'PC', 2008, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.002, 0.776, 0.044, 0.15, 0.005
172, 'PKW', 'PC', 2008, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.001, 0.429, 0.024, 0.123, 0.003
173, 'PKW', 'PC', 2008, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.003, 0.891, 0.05, 0.156, 0.004
174, 'PKW', 'PC', 2008, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.004, 1.378, 0.079, 0.185, 0.005
175, 'PKW', 'PC', 2008, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.004, 1.378, 0.079, 0.185, 0.005
176, 'PKW', 'PC', 2008, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.012, 3.804, 0.224, 0.26, 0.013
177, 'LKW', 'HDV', 2008, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.093, 3.317, 4.892, 9.563, 0.467
178, 'LKW', 'HDV', 2008, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.033, 1.243, 1.712, 4.115, 0.175
179, 'LKW', 'HDV', 2008, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.106, 0.015, 534.852, 0.812, 0.091
180, 'LKW', 'HDV', 2008, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.008, 0.518, 0.427, 2.371, 0.067
181, 'LKW', 'HDV', 2008, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.017, 0.716, 0.908, 2.699, 0.1
182, 'LKW', 'HDV', 2008, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.033, 1.243, 1.712, 4.115, 0.175
183, 'LKW', 'HDV', 2008, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.033, 1.243, 1.712, 4.115, 0.175
184, 'LKW', 'HDV', 2008, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.093, 3.317, 4.892, 9.563, 0.467
185, 'LNF', 'LDV', 2008, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.008, 1.946, 0.221, 0.887, 0.105
186, 'LNF', 'LDV', 2008, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.002, 0.53, 0.08, 0.627, 0.039
187, 'LNF', 'LDV', 2008, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.001, 0.333, 0.048, 0.45, 0.033
188, 'LNF', 'LDV', 2008, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.001, 0.246, 0.03, 0.447, 0.029
189, 'LNF', 'LDV', 2008, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.001, 0.37, 0.054, 0.478, 0.032
190, 'LNF', 'LDV', 2008, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.002, 0.53, 0.08, 0.627, 0.039
191, 'LNF', 'LDV', 2008, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.002, 0.53, 0.08, 0.627, 0.039
192, 'LNF', 'LDV', 2008, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.008, 1.946, 0.221, 0.887, 0.105
193, 'PKW', 'PC', 2009, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.011, 3.623, 0.207, 0.238, 0.012
194, 'PKW', 'PC', 2009, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.004, 1.318, 0.073, 0.169, 0.005
195, 'PKW', 'PC', 2009, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.002, 0.741, 0.041, 0.137, 0.004
196, 'PKW', 'PC', 2009, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.001, 0.423, 0.023, 0.115, 0.003
197, 'PKW', 'PC', 2009, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.002, 0.851, 0.046, 0.142, 0.004
198, 'PKW', 'PC', 2009, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.004, 1.318, 0.073, 0.169, 0.005
199, 'PKW', 'PC', 2009, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.004, 1.318, 0.073, 0.169, 0.005
200, 'PKW', 'PC', 2009, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.011, 3.623, 0.207, 0.238, 0.012
201, 'LKW', 'HDV', 2009, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.089, 3.059, 4.693, 8.649, 0.402
202, 'LKW', 'HDV', 2009, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.031, 1.146, 1.643, 3.722, 0.151
203, 'LKW', 'HDV', 2009, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.015, 0.611, 0.779, 2.216, 0.078
204, 'LKW', 'HDV', 2009, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.008, 0.479, 0.41, 2.145, 0.057
205, 'LKW', 'HDV', 2009, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.017, 0.661, 0.871, 2.441, 0.086
206, 'LKW', 'HDV', 2009, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.031, 1.146, 1.643, 3.722, 0.151
207, 'LKW', 'HDV', 2009, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.031, 1.146, 1.643, 3.722, 0.151
208, 'LKW', 'HDV', 2009, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.089, 3.059, 4.693, 8.649, 0.402
209, 'LNF', 'LDV', 2009, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.007, 1.792, 0.2, 0.829, 0.095
210, 'LNF', 'LDV', 2009, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.002, 0.482, 0.072, 0.585, 0.036
211, 'LNF', 'LDV', 2009, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.001, 0.305, 0.044, 0.419, 0.03
212, 'LNF', 'LDV', 2009, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.001, 0.227, 0.028, 0.417, 0.026
213, 'LNF', 'LDV', 2009, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.001, 0.338, 0.049, 0.446, 0.029
214, 'LNF', 'LDV', 2009, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.002, 0.482, 0.072, 0.585, 0.036
215, 'LNF', 'LDV', 2009, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.002, 0.482, 0.072, 0.585, 0.036
216, 'LNF', 'LDV', 2009, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.007, 1.792, 0.2, 0.829, 0.095
217, 'PKW', 'PC', 2010, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.011, 3.479, 0.195, 0.222, 0.011
218, 'PKW', 'PC', 2010, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.004, 1.268, 0.068, 0.157, 0.004
219, NULL, 'PC', 2008, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
220, NULL, 'PC', 2009, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
221, NULL, 'PC', 2010, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
222, NULL, 'LDV', 1998, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
223, NULL, 'LDV', 1999, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
224, NULL, 'LDV', 2000, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
225, NULL, 'LDV', 2001, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
226, NULL, 'LDV', 2002, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
227, NULL, 'LDV', 2003, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
228, NULL, 'LDV', 2004, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
229, NULL, 'LDV', 2005, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
230, NULL, 'LDV', 2006, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
231, NULL, 'LDV', 2007, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
232, NULL, 'LDV', 2008, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
233, NULL, 'LDV', 2009, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
234, NULL, 'LDV', 2010, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.06125, 0, 0
235, NULL, 'LDV', 1998, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
236, NULL, 'LDV', 1999, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
237, NULL, 'LDV', 2000, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
238, NULL, 'LDV', 2001, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
239, NULL, 'LDV', 2002, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
240, NULL, 'LDV', 2003, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
241, NULL, 'LDV', 2004, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
242, NULL, 'LDV', 2005, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
243, NULL, 'LDV', 2006, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
244, NULL, 'LDV', 2007, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
245, NULL, 'LDV', 2008, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
246, NULL, 'LDV', 2009, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
247, NULL, 'LDV', 2010, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.77, 0, 0
248, NULL, 'LDV', 1998, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
249, NULL, 'LDV', 1999, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
250, NULL, 'LDV', 2000, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
251, NULL, 'LDV', 2001, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
252, NULL, 'LDV', 2002, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
253, NULL, 'LDV', 2003, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
254, NULL, 'LDV', 2004, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
255, NULL, 'LDV', 2005, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
256, NULL, 'LDV', 2006, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
257, NULL, 'LDV', 2007, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
258, NULL, 'LDV', 2008, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
259, 'PKW', 'PC', 2010, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.002, 0.712, 0.038, 0.126, 0.004
260, 'PKW', 'PC', 2010, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.001, 0.419, 0.022, 0.11, 0.002
261, 'PKW', 'PC', 2010, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.002, 0.819, 0.044, 0.131, 0.004
262, 'PKW', 'PC', 2010, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.004, 1.268, 0.068, 0.157, 0.004
263, 'PKW', 'PC', 2010, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.004, 1.268, 0.068, 0.157, 0.004
264, 'PKW', 'PC', 2010, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.011, 3.479, 0.195, 0.222, 0.011
265, 'LKW', 'HDV', 2010, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.086, 2.845, 4.526, 7.825, 0.347
266, 'LKW', 'HDV', 2010, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.03, 1.066, 1.584, 3.367, 0.13
267, 'LKW', 'HDV', 2010, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.014, 0.568, 0.751, 2.005, 0.067
268, 'LKW', 'HDV', 2010, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.008, 0.446, 0.396, 1.941, 0.05
269, 'LKW', 'HDV', 2010, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.016, 0.614, 0.84, 2.208, 0.074
270, 'LKW', 'HDV', 2010, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.03, 1.066, 1.584, 3.367, 0.13
271, 'LKW', 'HDV', 2010, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.03, 1.066, 1.584, 3.367, 0.13
272, 'LKW', 'HDV', 2010, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.086, 2.845, 4.526, 7.825, 0.347
273, 'LNF', 'LDV', 2010, 'A1', 'AirsideVorfelder', 'Airside movement area', 5, 'IO_Stop+Go', 'g/km', 0.007, 1.69, 0.186, 0.776, 0.086
274, 'LNF', 'LDV', 2010, 'A2', 'AirsideTerminalbereich', 'Airside terminal area', 20, 'IO_Kern', 'g/km', 0.002, 0.447, 0.067, 0.547, 0.032
275, 'LNF', 'LDV', 2010, 'A3', 'AirsideUmfahrung', 'Airside by-pass', 42, 'IO_HVS2', 'g/km', 0.001, 0.283, 0.041, 0.391, 0.027
276, 'LNF', 'LDV', 2010, 'L1', 'LandsideAutobahnalsZubringer', 'Landside motorway feeder', 87, 'AB_80_gebunden', 'g/km', 0.001, 0.213, 0.026, 0.39, 0.024
277, 'LNF', 'LDV', 2010, 'L2', 'LandsideHauptstraﬂealsZubringer', 'Landside main road feeder', 34, 'IO_LSA1', 'g/km', 0.001, 0.314, 0.046, 0.416, 0.026
278, 'LNF', 'LDV', 2010, 'L3', 'LandsideVorfahrtenbereich', 'Landside give-way area', 20, 'IO_Kern', 'g/km', 0.002, 0.447, 0.067, 0.547, 0.032
279, 'LNF', 'LDV', 2010, 'L4', 'LandsideZufahrtzumParking', 'Landside parking access', 20, 'IO_Kern', 'g/km', 0.002, 0.447, 0.067, 0.547, 0.032
280, 'LNF', 'LDV', 2010, 'L5', 'LandsideImParkhaus/Parking', 'Landside parking', 5, 'IO_Stop+Go', 'g/km', 0.007, 1.69, 0.186, 0.776, 0.086
281, NULL, 'PC', 1998, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
282, NULL, 'PC', 1999, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
283, NULL, 'PC', 2000, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
284, NULL, 'PC', 2001, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
285, NULL, 'PC', 2002, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
286, NULL, 'PC', 2003, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
287, NULL, 'PC', 2004, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
288, NULL, 'PC', 2005, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
289, NULL, 'PC', 2006, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
290, NULL, 'PC', 2007, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
291, NULL, 'PC', 2008, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
292, NULL, 'PC', 2009, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
293, NULL, 'PC', 2010, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0.04041, 0, 0
294, NULL, 'PC', 1998, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
295, NULL, 'PC', 1999, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
296, NULL, 'PC', 2000, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
297, NULL, 'PC', 2001, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
298, NULL, 'PC', 2002, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
299, NULL, 'PC', 2003, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
300, NULL, 'PC', 2004, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
301, NULL, 'PC', 2005, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
302, NULL, 'PC', 2006, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
303, NULL, 'PC', 2007, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
304, NULL, 'PC', 2008, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
305, NULL, 'PC', 2009, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
306, NULL, 'PC', 2010, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0.84, 0, 0
307, NULL, 'PC', 1998, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
308, NULL, 'PC', 1999, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
309, NULL, 'PC', 2000, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
310, NULL, 'PC', 2001, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
311, NULL, 'PC', 2002, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
312, NULL, 'PC', 2003, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
313, NULL, 'PC', 2004, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
314, NULL, 'PC', 2005, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
315, NULL, 'PC', 2006, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
316, NULL, 'PC', 2007, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 22.65314, 3.0391, 1.32375, 0
317, NULL, 'LDV', 2009, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
318, NULL, 'LDV', 2010, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 19.83872, 2.927, 2.56152, 0
319, NULL, 'HDV', 1998, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
320, NULL, 'HDV', 1999, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
321, NULL, 'HDV', 2000, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
322, NULL, 'HDV', 2001, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
323, NULL, 'HDV', 2002, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
324, NULL, 'HDV', 2003, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
325, NULL, 'HDV', 2004, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
