1, '1988', 'L', 0, 2.5, 598.57, 52.94, 6.06, .24, .231
2, '1988', 'L', 5, 2.5, 558.41, 48.09, 5.94, .24, .231
3, '1988', 'L', 10, 2.5, 521.54, 43.82, 5.82, .24, .231
4, '1988', 'L', 15, 2.5, 487.61, 40.06, 5.71, .24, .231
5, '1988', 'L', 20, 2.5, 456.33, 36.75, 5.6, .24, .231
6, '1988', 'L', 25, 2.5, 427.42, 33.83, 5.5, .24, .231
7, '1988', 'L', 30, 2.5, 400.65, 31.25, 5.4, .24, .231
8, '1988', 'L', 35, 2.5, 375.82, 28.97, 5.3, .24, .231
9, '1988', 'L', 40, 2.5, 352.71, 26.93, 5.2, .24, .231
10, '1988', 'L', 45, 2.5, 331.18, 28.57, 5.11, .24, .231
11, '1988', 'L', 50, 2.5, 317.47, 30.14, 5.03, .24, .231
12, '1988', 'L', 55, 2.5, 304.34, 31.84, 4.94, .24, .231
13, '1988', 'L', 60, 2.5, 291.77, 33.97, 4.86, .24, .231
14, '1988', 'L', 65, 2.5, 279.69, 35.91, 4.78, .24, .231
15, '1988', 'L', 70, 2.5, 268.07, 37.94, 4.7, .24, .231
16, '1988', 'L', 75, 2.5, 255.06, 39.28, 4.63, .24, .231
17, '1988', 'L', 80, 2.5, 277.56, 43.4, 4.54, .24, .231
18, '1988', 'L', 85, 2.5, 304.94, 51.88, 4.46, .24, .231
19, '1988', 'L', 90, 2.5, 338.09, 63.37, 4.39, .24, .231
20, '1988', 'L', 95, 2.5, 378.11, 77.25, 4.32, .24, .231
21, '1988', 'L', 100, 2.5, 423.87, 92.07, 4.26, .24, .231
22, '1988', 'L', 105, 2.5, 479.96, 107.46, 4.21, .24, .231
23, '1988', 'L', 110, 2.5, 548.72, 105.25, 4.16, .24, .231
24, '1988', 'H', 0, 2.5, 712.37, 56.99, 5.71, .24, .231
25, '1988', 'H', 5, 2.5, 664.27, 51.81, 5.59, .24, .231
26, '1988', 'H', 10, 2.5, 620.21, 47.25, 5.49, .24, .231
27, '1988', 'H', 15, 2.5, 579.76, 43.23, 5.38, .24, .231
28, '1988', 'H', 20, 2.5, 542.56, 39.68, 5.28, .24, .231
29, '1988', 'H', 25, 2.5, 508.28, 36.56, 5.18, .24, .231
30, '1988', 'H', 30, 2.5, 476.62, 33.79, 5.09, .24, .231
31, '1988', 'H', 35, 2.5, 447.32, 31.33, 5, .24, .231
32, '1988', 'H', 40, 2.5, 420.15, 29.15, 4.91, .24, .231
33, '1988', 'H', 45, 2.5, 394.88, 30.7, 4.83, .24, .231
34, '1988', 'H', 50, 2.5, 379.37, 32.17, 4.75, .24, .231
35, '1988', 'H', 55, 2.5, 364.57, 33.79, 4.67, .24, .231
36, '1988', 'H', 60, 2.5, 350.42, 36.07, 4.6, .24, .231
37, '1988', 'H', 65, 2.5, 336.87, 37.93, 4.52, .24, .231
38, '1988', 'H', 70, 2.5, 323.87, 39.91, 4.45, .24, .231
39, '1988', 'H', 75, 2.5, 309.09, 41.22, 4.39, .24, .231
40, '1988', 'H', 80, 2.5, 337.31, 44.71, 4.31, .24, .231
41, '1988', 'H', 85, 2.5, 371.77, 54.01, 4.24, .24, .231
42, '1988', 'H', 90, 2.5, 413.67, 66.26, 4.18, .24, .231
43, '1988', 'H', 95, 2.5, 464.54, 80.94, 4.13, .24, .231
44, '1988', 'H', 100, 2.5, 523.35, 96.32, 4.08, .24, .231
45, '1988', 'H', 105, 2.5, 595.68, 113.06, 4.03, .24, .231
46, '1988', 'H', 110, 2.5, 684.63, 110.94, 3.99, .24, .231
47, '1988', 'L', 0, 5, 321.85, 29.3, 5.35, .24, .229
48, '1988', 'L', 5, 5, 300.67, 26.68, 5.25, .24, .229
49, '1988', 'L', 10, 5, 281.21, 24.38, 5.15, .24, .229
50, '1988', 'L', 15, 5, 263.3, 22.35, 5.05, .24, .229
51, '1988', 'L', 20, 5, 246.79, 20.56, 4.96, .24, .229
52, '1988', 'L', 25, 5, 231.53, 18.98, 4.87, .24, .229
53, '1988', 'L', 30, 5, 217.4, 17.59, 4.78, .24, .229
54, '1988', 'L', 35, 5, 204.29, 16.35, 4.7, .24, .229
55, '1988', 'L', 40, 5, 192.1, 15.25, 4.62, .24, .229
56, '1988', 'L', 45, 5, 180.73, 15.67, 4.54, .24, .229
57, '1988', 'L', 50, 5, 173.41, 15.8, 4.46, .24, .229
58, '1988', 'L', 55, 5, 166.42, 16.01, 4.39, .24, .229
59, '1988', 'L', 60, 5, 159.72, 16.59, 4.32, .24, .229
60, '1988', 'L', 65, 5, 153.29, 16.93, 4.25, .24, .229
61, '1988', 'L', 70, 5, 147.12, 17.33, 4.18, .24, .229
62, '1988', 'L', 75, 5, 140.24, 17.63, 4.12, .24, .229
63, '1988', 'L', 80, 5, 152.48, 20.52, 4.04, .24, .229
64, '1988', 'L', 85, 5, 167.33, 23.45, 3.96, .24, .229
65, '1988', 'L', 90, 5, 185.27, 27.39, 3.89, .24, .229
66, '1988', 'L', 95, 5, 206.87, 32.16, 3.83, .24, .229
67, '1988', 'L', 100, 5, 231.55, 36.72, 3.77, .24, .229
68, '1988', 'L', 105, 5, 261.72, 42.06, 3.71, .24, .229
69, '1988', 'L', 110, 5, 298.58, 41.76, 3.67, .24, .229
70, '1988', 'H', 0, 5, 388.24, 31.98, 4.96, .24, .229
71, '1988', 'H', 5, 5, 362.65, 29.17, 4.86, .24, .229
72, '1988', 'H', 10, 5, 339.2, 26.69, 4.77, .24, .229
73, '1988', 'H', 15, 5, 317.67, 24.5, 4.68, .24, .229
74, '1988', 'H', 20, 5, 297.87, 22.57, 4.6, .24, .229
75, '1988', 'H', 25, 5, 279.61, 20.87, 4.52, .24, .229
76, '1988', 'H', 30, 5, 262.76, 19.36, 4.44, .24, .229
77, '1988', 'H', 35, 5, 247.15, 18.02, 4.36, .24, .229
78, '1988', 'H', 40, 5, 232.68, 16.83, 4.29, .24, .229
79, '1988', 'H', 45, 5, 219.23, 17.21, 4.22, .24, .229
80, '1988', 'H', 50, 5, 210.84, 17.29, 4.15, .24, .229
81, '1988', 'H', 55, 5, 202.84, 17.45, 4.09, .24, .229
82, '1988', 'H', 60, 5, 195.21, 18.22, 4.02, .24, .229
83, '1988', 'H', 65, 5, 187.9, 18.52, 3.96, .24, .229
84, '1988', 'H', 70, 5, 180.9, 18.88, 3.9, .24, .229
85, '1988', 'H', 75, 5, 173.01, 19.18, 3.85, .24, .229
86, '1988', 'H', 80, 5, 188.58, 21.41, 3.78, .24, .229
87, '1988', 'H', 85, 5, 207.52, 25.12, 3.71, .24, .229
88, '1988', 'H', 90, 5, 230.47, 29.77, 3.66, .24, .229
89, '1988', 'H', 95, 5, 258.24, 35.29, 3.61, .24, .229
90, '1988', 'H', 100, 5, 290.3, 40.35, 3.56, .24, .229
91, '1988', 'H', 105, 5, 329.58, 46.97, 3.52, .24, .229
92, '1988', 'H', 110, 5, 377.69, 46.7, 3.48, .24, .229
93, '1988', 'L', 0, 10, 165, 15.78, 4.75, .24, .228
94, '1988', 'L', 5, 10, 154.31, 14.39, 4.66, .24, .228
95, '1988', 'L', 10, 10, 144.49, 13.16, 4.57, .24, .228
96, '1988', 'L', 15, 10, 135.44, 12.08, 4.48, .24, .228
97, '1988', 'L', 20, 10, 127.08, 11.13, 4.4, .24, .228
98, '1988', 'L', 25, 10, 119.35, 10.3, 4.32, .24, .228
99, '1988', 'L', 30, 10, 112.18, 9.56, 4.24, .24, .228
100, '1988', 'L', 35, 10, 105.52, 8.91, 4.16, .24, .228
101, '1988', 'L', 40, 10, 99.32, 8.33, 4.09, .24, .228
102, '1988', 'L', 45, 10, 93.53, 8.71, 4.02, .24, .228
103, '1988', 'L', 50, 10, 89.81, 8.71, 3.95, .24, .228
104, '1988', 'L', 55, 10, 86.25, 8.75, 3.89, .24, .228
105, '1988', 'L', 60, 10, 82.83, 9.12, 3.82, .24, .228
106, '1988', 'L', 65, 10, 79.54, 9.23, 3.76, .24, .228
107, '1988', 'L', 70, 10, 76.37, 9.37, 3.7, .24, .228
108, '1988', 'L', 75, 10, 72.83, 9.56, 3.65, .24, .228
109, '1988', 'L', 80, 10, 79.18, 12.07, 3.57, .24, .228
110, '1988', 'L', 85, 10, 86.86, 13.44, 3.49, .24, .228
111, '1988', 'L', 90, 10, 96.1, 15.28, 3.42, .24, .228
112, '1988', 'L', 95, 10, 107.19, 17.51, 3.36, .24, .228
113, '1988', 'L', 100, 10, 119.84, 19.24, 3.31, .24, .228
114, '1988', 'L', 105, 10, 135.26, 21.76, 3.26, .24, .228
115, '1988', 'L', 110, 10, 154.08, 21.76, 3.21, .24, .228
116, '1988', 'H', 0, 10, 206.6, 17.59, 4.31, .24, .228
117, '1988', 'H', 5, 10, 193.28, 16.07, 4.22, .24, .228
118, '1988', 'H', 10, 10, 181.07, 14.74, 4.14, .24, .228
119, '1988', 'H', 15, 10, 169.85, 13.56, 4.07, .24, .228
120, '1988', 'H', 20, 10, 159.52, 12.52, 3.99, .24, .228
121, '1988', 'H', 25, 10, 149.99, 11.61, 3.92, .24, .228
122, '1988', 'H', 30, 10, 141.18, 10.8, 3.85, .24, .228
123, '1988', 'H', 35, 10, 133.02, 10.08, 3.78, .24, .228
124, '1988', 'H', 40, 10, 125.44, 9.45, 3.72, .24, .228
125, '1988', 'H', 45, 10, 118.4, 9.83, 3.66, .24, .228
126, '1988', 'H', 50, 10, 113.97, 9.8, 3.6, .24, .228
127, '1988', 'H', 55, 10, 109.75, 9.81, 3.54, .24, .228
128, '1988', 'H', 60, 10, 105.72, 10.39, 3.48, .24, .228
129, '1988', 'H', 65, 10, 101.86, 10.47, 3.43, .24, .228
130, '1988', 'H', 70, 10, 98.15, 10.6, 3.37, .24, .228
131, '1988', 'H', 75, 10, 93.99, 10.81, 3.32, .24, .228
132, '1988', 'H', 80, 10, 102.31, 12.63, 3.26, .24, .228
133, '1988', 'H', 85, 10, 112.39, 14.75, 3.2, .24, .228
134, '1988', 'H', 90, 10, 124.55, 17.28, 3.15, .24, .228
135, '1988', 'H', 95, 10, 139.21, 20.23, 3.11, .24, .228
136, '1988', 'H', 100, 10, 156.1, 22.42, 3.06, .24, .228
137, '1988', 'H', 105, 10, 176.7, 26.19, 3.03, .24, .228
138, '1988', 'H', 110, 10, 201.86, 26.17, 2.99, .24, .228
139, '1988', 'L', 0, 15, 112.67, 11.15, 4.47, .24, .228
140, '1988', 'L', 5, 15, 105.39, 10.17, 4.38, .24, .228
141, '1988', 'L', 10, 15, 98.69, 9.3, 4.29, .24, .228
142, '1988', 'L', 15, 15, 92.51, 8.54, 4.21, .24, .228
143, '1988', 'L', 20, 15, 86.81, 7.87, 4.13, .24, .228
144, '1988', 'L', 25, 15, 81.53, 7.29, 4.05, .24, .228
145, '1988', 'L', 30, 15, 76.63, 6.77, 3.98, .24, .228
146, '1988', 'L', 35, 15, 72.08, 6.32, 3.9, .24, .228
147, '1988', 'L', 40, 15, 67.84, 5.91, 3.83, .24, .228
148, '1988', 'L', 45, 15, 63.87, 6.33, 3.77, .24, .228
149, '1988', 'L', 50, 15, 61.33, 6.32, 3.7, .24, .228
150, '1988', 'L', 55, 15, 58.89, 6.35, 3.64, .24, .228
151, '1988', 'L', 60, 15, 56.54, 6.69, 3.58, .24, .228
152, '1988', 'L', 65, 15, 54.29, 6.77, 3.52, .24, .228
153, '1988', 'L', 70, 15, 52.11, 6.87, 3.46, .24, .228
154, '1988', 'L', 75, 15, 49.68, 7.06, 3.41, .24, .228
155, '1988', 'L', 80, 15, 54.03, 9.47, 3.33, .24, .228
156, '1988', 'L', 85, 15, 59.28, 10.37, 3.25, .24, .228
157, '1988', 'L', 90, 15, 65.6, 11.55, 3.19, .24, .228
158, '1988', 'L', 95, 15, 73.19, 13, 3.13, .24, .228
159, '1988', 'L', 100, 15, 81.83, 13.85, 3.07, .24, .228
160, '1988', 'L', 105, 15, 92.37, 15.49, 3.02, .24, .228
161, '1988', 'L', 110, 15, 105.23, 15.56, 2.97, .24, .228
162, '1988', 'H', 0, 15, 145.65, 12.6, 4, .24, .228
163, '1988', 'H', 5, 15, 136.3, 11.52, 3.92, .24, .228
164, '1988', 'H', 10, 15, 127.72, 10.56, 3.85, .24, .228
165, '1988', 'H', 15, 15, 119.84, 9.72, 3.77, .24, .228
166, '1988', 'H', 20, 15, 112.58, 8.98, 3.7, .24, .228
167, '1988', 'H', 25, 15, 105.89, 8.34, 3.63, .24, .228
168, '1988', 'H', 30, 15, 99.7, 7.77, 3.57, .24, .228
169, '1988', 'H', 35, 15, 93.97, 7.26, 3.5, .24, .228
170, '1988', 'H', 40, 15, 88.65, 6.81, 3.44, .24, .228
171, '1988', 'H', 45, 15, 83.7, 7.24, 3.38, .24, .228
172, '1988', 'H', 50, 15, 80.56, 7.21, 3.33, .24, .228
173, '1988', 'H', 55, 15, 77.58, 7.22, 3.27, .24, .228
174, '1988', 'H', 60, 15, 74.72, 7.78, 3.22, .24, .228
175, '1988', 'H', 65, 15, 72, 7.84, 3.16, .24, .228
176, '1988', 'H', 70, 15, 69.38, 7.93, 3.11, .24, .228
177, '1988', 'H', 75, 15, 66.45, 8.15, 3.07, .24, .228
178, '1988', 'H', 80, 15, 72.28, 9.86, 3.01, .24, .228
179, '1988', 'H', 85, 15, 79.34, 11.5, 2.95, .24, .228
180, '1988', 'H', 90, 15, 87.86, 13.37, 2.9, .24, .228
181, '1988', 'H', 95, 15, 98.12, 15.52, 2.85, .24, .228
182, '1988', 'H', 100, 15, 109.93, 16.83, 2.81, .24, .228
183, '1988', 'H', 105, 15, 124.32, 19.7, 2.77, .24, .228
184, '1988', 'H', 110, 15, 141.88, 19.74, 2.74, .24, .228
185, '1988', 'L', 0, 20, 86.99, 8.83, 4.33, .24, .227
186, '1988', 'L', 5, 20, 81.36, 8.05, 4.24, .24, .227
187, '1988', 'L', 10, 20, 76.18, 7.36, 4.16, .24, .227
188, '1988', 'L', 15, 20, 71.4, 6.76, 4.08, .24, .227
189, '1988', 'L', 20, 20, 66.98, 6.22, 4, .24, .227
190, '1988', 'L', 25, 20, 62.89, 5.76, 3.92, .24, .227
191, '1988', 'L', 30, 20, 59.1, 5.36, 3.85, .24, .227
192, '1988', 'L', 35, 20, 55.57, 5, 3.78, .24, .227
193, '1988', 'L', 40, 20, 52.29, 4.69, 3.71, .24, .227
194, '1988', 'L', 45, 20, 49.21, 5.1, 3.64, .24, .227
195, '1988', 'L', 50, 20, 47.24, 5.07, 3.58, .24, .227
196, '1988', 'L', 55, 20, 45.35, 5.06, 3.52, .24, .227
197, '1988', 'L', 60, 20, 43.53, 5.37, 3.46, .24, .227
198, '1988', 'L', 65, 20, 41.78, 5.41, 3.4, .24, .227
199, '1988', 'L', 70, 20, 40.09, 5.47, 3.34, .24, .227
200, '1988', 'L', 75, 20, 38.2, 5.65, 3.29, .24, .227
201, '1988', 'L', 80, 20, 41.55, 8.01, 3.21, .24, .227
202, '1988', 'L', 85, 20, 45.59, 8.56, 3.13, .24, .227
203, '1988', 'L', 90, 20, 50.45, 9.28, 3.07, .24, .227
204, '1988', 'L', 95, 20, 56.29, 10.15, 3.01, .24, .227
205, '1988', 'L', 100, 20, 62.94, 10.36, 2.95, .24, .227
206, '1988', 'L', 105, 20, 71.05, 11.37, 2.9, .24, .227
207, '1988', 'L', 110, 20, 80.95, 11.52, 2.85, .24, .227
208, '1988', 'H', 0, 20, 115.61, 10.08, 3.87, .24, .227
209, '1988', 'H', 5, 20, 108.18, 9.22, 3.8, .24, .227
210, '1988', 'H', 10, 20, 101.36, 8.45, 3.72, .24, .227
211, '1988', 'H', 15, 20, 95.1, 7.78, 3.65, .24, .227
212, '1988', 'H', 20, 20, 89.34, 7.19, 3.58, .24, .227
213, '1988', 'H', 25, 20, 84.02, 6.68, 3.51, .24, .227
214, '1988', 'H', 30, 20, 79.11, 6.23, 3.44, .24, .227
215, '1988', 'H', 35, 20, 74.56, 5.82, 3.38, .24, .227
216, '1988', 'H', 40, 20, 70.34, 5.47, 3.32, .24, .227
217, '1988', 'H', 45, 20, 66.42, 5.9, 3.26, .24, .227
218, '1988', 'H', 50, 20, 63.92, 5.85, 3.21, .24, .227
219, '1988', 'H', 55, 20, 61.53, 5.83, 3.15, .24, .227
220, '1988', 'H', 60, 20, 59.26, 6.36, 3.1, .24, .227
221, '1988', 'H', 65, 20, 57.09, 6.38, 3.05, .24, .227
222, '1988', 'H', 70, 20, 55.01, 6.43, 3, .24, .227
223, '1988', 'H', 75, 20, 52.69, 6.65, 2.95, .24, .227
224, '1988', 'H', 80, 20, 57.27, 8.31, 2.89, .24, .227
225, '1988', 'H', 85, 20, 62.81, 9.6, 2.83, .24, .227
226, '1988', 'H', 90, 20, 69.51, 10.99, 2.78, .24, .227
227, '1988', 'H', 95, 20, 77.57, 12.56, 2.73, .24, .227
228, '1988', 'H', 100, 20, 86.83, 13.22, 2.69, .24, .227
229, '1988', 'H', 105, 20, 98.13, 15.45, 2.65, .24, .227
230, '1988', 'H', 110, 20, 111.9, 15.57, 2.62, .24, .227
231, '1988', 'L', 0, 25, 72.35, 7.31, 4.36, .24, .228
232, '1988', 'L', 5, 25, 67.67, 6.66, 4.27, .24, .228
233, '1988', 'L', 10, 25, 63.36, 6.09, 4.18, .24, .228
234, '1988', 'L', 15, 25, 59.38, 5.59, 4.09, .24, .228
235, '1988', 'L', 20, 25, 55.7, 5.15, 4.01, .24, .228
236, '1988', 'L', 25, 25, 52.29, 4.77, 3.94, .24, .228
237, '1988', 'L', 30, 25, 49.12, 4.44, 3.86, .24, .228
238, '1988', 'L', 35, 25, 46.17, 4.14, 3.79, .24, .228
239, '1988', 'L', 40, 25, 43.42, 3.89, 3.72, .24, .228
240, '1988', 'L', 45, 25, 40.85, 4.32, 3.65, .24, .228
241, '1988', 'L', 50, 25, 39.21, 4.3, 3.58, .24, .228
242, '1988', 'L', 55, 25, 37.64, 4.3, 3.52, .24, .228
243, '1988', 'L', 60, 25, 36.13, 4.62, 3.46, .24, .228
244, '1988', 'L', 65, 25, 34.67, 4.66, 3.4, .24, .228
245, '1988', 'L', 70, 25, 33.26, 4.72, 3.34, .24, .228
246, '1988', 'L', 75, 25, 31.67, 4.91, 3.28, .24, .228
247, '1988', 'L', 80, 25, 34.42, 7.23, 3.2, .24, .228
248, '1988', 'L', 85, 25, 37.74, 7.69, 3.13, .24, .228
249, '1988', 'L', 90, 25, 41.73, 8.28, 3.06, .24, .228
250, '1988', 'L', 95, 25, 46.51, 9, 2.99, .24, .228
251, '1988', 'L', 100, 25, 51.94, 9.04, 2.94, .24, .228
252, '1988', 'L', 105, 25, 58.56, 9.88, 2.88, .24, .228
253, '1988', 'L', 110, 25, 66.64, 10.03, 2.83, .24, .228
254, '1988', 'H', 0, 25, 98.21, 8.43, 3.91, .24, .228
255, '1988', 'H', 5, 25, 91.9, 7.71, 3.83, .24, .228
256, '1988', 'H', 10, 25, 86.12, 7.07, 3.75, .24, .228
257, '1988', 'H', 15, 25, 80.8, 6.51, 3.68, .24, .228
258, '1988', 'H', 20, 25, 75.9, 6.02, 3.6, .24, .228
259, '1988', 'H', 25, 25, 71.39, 5.59, 3.53, .24, .228
260, '1988', 'H', 30, 25, 67.21, 5.22, 3.47, .24, .228
261, '1988', 'H', 35, 25, 63.34, 4.88, 3.4, .24, .228
262, '1988', 'H', 40, 25, 59.74, 4.59, 3.34, .24, .228
263, '1988', 'H', 45, 25, 56.4, 5.05, 3.28, .24, .228
264, '1988', 'H', 50, 25, 54.28, 5.01, 3.22, .24, .228
265, '1988', 'H', 55, 25, 52.27, 5, 3.16, .24, .228
266, '1988', 'H', 60, 25, 50.34, 5.54, 3.11, .24, .228
267, '1988', 'H', 65, 25, 48.5, 5.57, 3.05, .24, .228
268, '1988', 'H', 70, 25, 46.73, 5.62, 3, .24, .228
269, '1988', 'H', 75, 25, 44.75, 5.84, 2.95, .24, .228
270, '1988', 'H', 80, 25, 48.58, 7.46, 2.89, .24, .228
271, '1988', 'H', 85, 25, 53.21, 8.66, 2.83, .24, .228
272, '1988', 'H', 90, 25, 58.8, 9.92, 2.78, .24, .228
273, '1988', 'H', 95, 25, 65.51, 11.34, 2.73, .24, .228
274, '1988', 'H', 100, 25, 73.21, 11.83, 2.68, .24, .228
275, '1988', 'H', 105, 25, 82.58, 13.88, 2.64, .24, .228
276, '1988', 'H', 110, 25, 94.01, 13.99, 2.6, .24, .228
277, '1988', 'L', 0, 30, 61.87, 6.23, 4.41, .24, .228
278, '1988', 'L', 5, 30, 57.88, 5.68, 4.31, .24, .228
279, '1988', 'L', 10, 30, 54.2, 5.19, 4.23, .24, .228
280, '1988', 'L', 15, 30, 50.81, 4.76, 4.14, .24, .228
281, '1988', 'L', 20, 30, 47.66, 4.38, 4.06, .24, .228
282, '1988', 'L', 25, 30, 44.74, 4.06, 3.98, .24, .228
283, '1988', 'L', 30, 30, 42.02, 3.78, 3.9, .24, .228
284, '1988', 'L', 35, 30, 39.49, 3.53, 3.83, .24, .228
285, '1988', 'L', 40, 30, 37.13, 3.32, 3.75, .24, .228
286, '1988', 'L', 45, 30, 34.91, 3.77, 3.69, .24, .228
287, '1988', 'L', 50, 30, 33.52, 3.76, 3.62, .24, .228
288, '1988', 'L', 55, 30, 32.19, 3.76, 3.55, .24, .228
289, '1988', 'L', 60, 30, 30.89, 4.09, 3.49, .24, .228
290, '1988', 'L', 65, 30, 29.64, 4.13, 3.43, .24, .228
291, '1988', 'L', 70, 30, 28.43, 4.18, 3.37, .24, .228
292, '1988', 'L', 75, 30, 27.05, 4.38, 3.31, .24, .228
293, '1988', 'L', 80, 30, 29.38, 6.67, 3.23, .24, .228
294, '1988', 'L', 85, 30, 32.18, 7.06, 3.15, .24, .228
295, '1988', 'L', 90, 30, 35.53, 7.56, 3.08, .24, .228
296, '1988', 'L', 95, 30, 39.53, 8.16, 3.01, .24, .228
297, '1988', 'L', 100, 30, 44.06, 8.07, 2.95, .24, .228
298, '1988', 'L', 105, 30, 49.58, 8.78, 2.9, .24, .228
299, '1988', 'L', 110, 30, 56.31, 8.93, 2.85, .24, .228
300, '1988', 'H', 0, 30, 85.29, 7.27, 3.98, .24, .228
301, '1988', 'H', 5, 30, 79.84, 6.64, 3.89, .24, .228
302, '1988', 'H', 10, 30, 74.83, 6.09, 3.81, .24, .228
303, '1988', 'H', 15, 30, 70.23, 5.61, 3.73, .24, .228
304, '1988', 'H', 20, 30, 65.99, 5.18, 3.66, .24, .228
305, '1988', 'H', 25, 30, 62.07, 4.82, 3.59, .24, .228
306, '1988', 'H', 30, 30, 58.44, 4.5, 3.52, .24, .228
307, '1988', 'H', 35, 30, 55.08, 4.21, 3.45, .24, .228
308, '1988', 'H', 40, 30, 51.95, 3.96, 3.39, .24, .228
309, '1988', 'H', 45, 30, 49.04, 4.44, 3.32, .24, .228
310, '1988', 'H', 50, 30, 47.22, 4.41, 3.26, .24, .228
311, '1988', 'H', 55, 30, 45.47, 4.41, 3.21, .24, .228
312, '1988', 'H', 60, 30, 43.8, 4.95, 3.15, .24, .228
313, '1988', 'H', 65, 30, 42.21, 4.99, 3.1, .24, .228
314, '1988', 'H', 70, 30, 40.67, 5.04, 3.04, .24, .228
315, '1988', 'H', 75, 30, 38.95, 5.27, 2.99, .24, .228
316, '1988', 'H', 80, 30, 42.22, 6.86, 2.92, .24, .228
317, '1988', 'H', 85, 30, 46.18, 7.98, 2.86, .24, .228
318, '1988', 'H', 90, 30, 50.93, 9.15, 2.81, .24, .228
319, '1988', 'H', 95, 30, 56.64, 10.45, 2.76, .24, .228
320, '1988', 'H', 100, 30, 63.16, 10.8, 2.71, .24, .228
321, '1988', 'H', 105, 30, 71.08, 12.72, 2.66, .24, .228
322, '1988', 'H', 110, 30, 80.73, 12.82, 2.63, .24, .228
323, '1988', 'L', 0, 35, 54.32, 5.45, 4.48, .239, .228
324, '1988', 'L', 5, 35, 50.84, 4.96, 4.39, .239, .228
325, '1988', 'L', 10, 35, 47.62, 4.54, 4.3, .239, .228
326, '1988', 'L', 15, 35, 44.65, 4.16, 4.21, .239, .228
327, '1988', 'L', 20, 35, 41.89, 3.83, 4.13, .239, .228
328, '1988', 'L', 25, 35, 39.33, 3.55, 4.05, .239, .228
329, '1988', 'L', 30, 35, 36.94, 3.31, 3.97, .239, .228
330, '1988', 'L', 35, 35, 34.71, 3.09, 3.89, .239, .228
331, '1988', 'L', 40, 35, 32.63, 2.9, 3.82, .239, .228
332, '1988', 'L', 45, 35, 30.67, 3.37, 3.75, .239, .228
333, '1988', 'L', 50, 35, 29.46, 3.36, 3.68, .239, .228
334, '1988', 'L', 55, 35, 28.29, 3.37, 3.61, .239, .228
335, '1988', 'L', 60, 35, 27.16, 3.69, 3.55, .239, .228
336, '1988', 'L', 65, 35, 26.06, 3.73, 3.48, .239, .228
337, '1988', 'L', 70, 35, 24.99, 3.78, 3.42, .239, .228
338, '1988', 'L', 75, 35, 23.76, 3.98, 3.37, .239, .228
339, '1988', 'L', 80, 35, 25.79, 6.26, 3.28, .239, .228
340, '1988', 'L', 85, 35, 28.21, 6.59, 3.2, .239, .228
341, '1988', 'L', 90, 35, 31.1, 7.01, 3.13, .239, .228
342, '1988', 'L', 95, 35, 34.56, 7.52, 3.06, .239, .228
343, '1988', 'L', 100, 35, 38.43, 7.32, 3, .239, .228
344, '1988', 'L', 105, 35, 43.15, 7.92, 2.94, .239, .228
345, '1988', 'L', 110, 35, 48.91, 8.07, 2.89, .239, .228
346, '1988', 'H', 0, 35, 75.78, 6.42, 4.06, .239, .228
347, '1988', 'H', 5, 35, 70.97, 5.86, 3.98, .239, .228
348, '1988', 'H', 10, 35, 66.54, 5.38, 3.89, .239, .228
349, '1988', 'H', 15, 35, 62.47, 4.95, 3.81, .239, .228
350, '1988', 'H', 20, 35, 58.71, 4.57, 3.74, .239, .228
351, '1988', 'H', 25, 35, 55.24, 4.25, 3.66, .239, .228
352, '1988', 'H', 30, 35, 52.02, 3.97, 3.59, .239, .228
353, '1988', 'H', 35, 35, 49.03, 3.72, 3.52, .239, .228
354, '1988', 'H', 40, 35, 46.25, 3.5, 3.46, .239, .228
355, '1988', 'H', 45, 35, 43.66, 3.99, 3.39, .239, .228
356, '1988', 'H', 50, 35, 42.05, 3.97, 3.33, .239, .228
357, '1988', 'H', 55, 35, 40.51, 3.97, 3.27, .239, .228
358, '1988', 'H', 60, 35, 39.04, 4.52, 3.21, .239, .228
359, '1988', 'H', 65, 35, 37.62, 4.55, 3.16, .239, .228
360, '1988', 'H', 70, 35, 36.26, 4.6, 3.1, .239, .228
361, '1988', 'H', 75, 35, 34.72, 4.84, 3.05, .239, .228
362, '1988', 'H', 80, 35, 37.6, 6.41, 2.98, .239, .228
363, '1988', 'H', 85, 35, 41.06, 7.47, 2.92, .239, .228
364, '1988', 'H', 90, 35, 45.21, 8.56, 2.86, .239, .228
365, '1988', 'H', 95, 35, 50.18, 9.76, 2.81, .239, .228
366, '1988', 'H', 100, 35, 55.84, 10.01, 2.76, .239, .228
367, '1988', 'H', 105, 35, 62.7, 11.82, 2.71, .239, .228
368, '1988', 'H', 110, 35, 71.05, 11.92, 2.67, .239, .228
369, '1988', 'L', 0, 40, 49.21, 4.89, 4.59, .239, .228
370, '1988', 'L', 5, 40, 46.07, 4.45, 4.49, .239, .228
371, '1988', 'L', 10, 40, 43.17, 4.07, 4.4, .239, .228
372, '1988', 'L', 15, 40, 40.48, 3.73, 4.31, .239, .228
373, '1988', 'L', 20, 40, 37.99, 3.43, 4.23, .239, .228
374, '1988', 'L', 25, 40, 35.67, 3.18, 4.14, .239, .228
375, '1988', 'L', 30, 40, 33.51, 2.97, 4.06, .239, .228
376, '1988', 'L', 35, 40, 31.49, 2.78, 3.99, .239, .228
