stage,count,source_modules,dispersion modules,timestamp
process(),767,PointSource,,0.003999
process(),768,PointSource,,0.004001
process(),769,PointSource,,0.004999
process(),770,PointSource,,0.004004
process(),771,PointSource,,0.003999
process(),772,PointSource,,0.003997
process(),773,PointSource,,0.004005
process(),774,PointSource,,0.003998
process(),775,PointSource,,0.003997
process(),776,PointSource,,0.004004
process(),777,PointSource,,0.004997
process(),778,PointSource,,0.003999
process(),779,PointSource,,0.004001
process(),780,PointSource,,0.004
process(),781,PointSource,,0.005
process(),782,PointSource,,0.004008
process(),783,PointSource,,0.003994
process(),784,PointSource,,0.003998
process(),785,PointSource,,0.003979
process(),786,PointSource,,0.004007
process(),787,PointSource,,0.004016
process(),788,PointSource,,0.003996
process(),789,PointSource,,0.005007
process(),790,PointSource,,0.003994
process(),791,PointSource,,0.004001
process(),792,PointSource,,0.004001
process(),793,PointSource,,0.003999
process(),794,PointSource,,0.004999
process(),795,PointSource,,0.004
process(),796,PointSource,,0.004001
process(),797,PointSource,,0.004002
process(),798,PointSource,,0.003997
process(),799,PointSource,,0.004007
process(),800,PointSource,,0.003942
process(),801,PointSource,,0.004051
process(),802,PointSource,,0.004
process(),803,PointSource,,0.004001
process(),804,PointSource,,0.004999
process(),805,PointSource,,0.004004
process(),806,PointSource,,0.003999
process(),807,PointSource,,0.003997
process(),808,PointSource,,0.004
process(),809,PointSource,,0.004
process(),810,PointSource,,0.004005
process(),811,PointSource,,0.003996
process(),812,PointSource,,0.003999
process(),813,PointSource,,0.004008
process(),814,PointSource,,0.003995
process(),815,PointSource,,0.004997
process(),816,PointSource,,0.004001
process(),817,PointSource,,0.003999
process(),818,PointSource,,0.004
process(),819,PointSource,,0.004
process(),820,PointSource,,0.004
process(),821,PointSource,,0.004
process(),822,PointSource,,0.004
process(),823,PointSource,,0.004
process(),824,PointSource,,0.004
process(),825,PointSource,,0.004001
process(),826,PointSource,,0.004002
process(),827,PointSource,,0.005001
process(),828,PointSource,,0.003999
process(),829,PointSource,,0.003997
process(),830,PointSource,,0.004
process(),831,PointSource,,0.004
process(),832,PointSource,,0.004005
process(),833,PointSource,,0.003995
process(),834,PointSource,,0.005001
process(),835,PointSource,,0.003999
process(),836,PointSource,,0.004001
process(),837,PointSource,,0.003999
process(),838,PointSource,,0.005001
process(),839,PointSource,,0.003999
process(),840,PointSource,,0.004003
process(),841,PointSource,,0.003943
process(),842,PointSource,,0.004054
process(),843,PointSource,,0.004
process(),844,PointSource,,0.004003
process(),845,PointSource,,0.004942
process(),846,PointSource,,0.004031
process(),847,PointSource,,0.004
process(),848,PointSource,,0.004008
process(),849,PointSource,,0.003961
process(),850,PointSource,,0.005055
process(),851,PointSource,,0.004003
process(),852,PointSource,,0.004
process(),853,PointSource,,0.003996
process(),854,PointSource,,0.004001
process(),855,PointSource,,0.004002
process(),856,PointSource,,0.004001
process(),857,PointSource,,0.003997
process(),858,PointSource,,0.003999
process(),859,PointSource,,0.005001
process(),860,PointSource,,0.004001
process(),861,PointSource,,0.004004
process(),862,PointSource,,0.003955
process(),863,PointSource,,0.00404
process(),864,PointSource,,0.003946
process(),865,PointSource,,0.004059
process(),866,PointSource,,0.004
process(),867,PointSource,,0.003995
process(),868,PointSource,,0.005002
process(),869,PointSource,,0.004001
process(),870,PointSource,,0.003997
process(),871,PointSource,,0.004003
process(),872,PointSource,,0.003999
process(),873,PointSource,,0.003999
process(),874,PointSource,,0.003999
process(),875,PointSource,,0.004948
process(),876,PointSource,,0.007043
process(),877,PointSource,,0.003999
process(),878,PointSource,,0.004957
process(),879,PointSource,,0.004057
process(),880,PointSource,,0.003996
