stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.014001,,113.0,PointSource,AUSTAL2000
process(),,0.014,,114.0,PointSource,AUSTAL2000
process(),,0.013999,,115.0,PointSource,AUSTAL2000
process(),,0.015,,116.0,PointSource,AUSTAL2000
process(),,0.013999,,117.0,PointSource,AUSTAL2000
process(),,0.014001,,118.0,PointSource,AUSTAL2000
process(),,0.015002,,119.0,PointSource,AUSTAL2000
process(),,0.038002,,120.0,PointSource,AUSTAL2000
process(),,0.017998,,121.0,PointSource,AUSTAL2000
process(),,0.013998,,122.0,PointSource,AUSTAL2000
process(),,0.016001,,123.0,PointSource,AUSTAL2000
process(),,0.015,,124.0,PointSource,AUSTAL2000
process(),,0.014999,,125.0,PointSource,AUSTAL2000
process(),,0.014,,126.0,PointSource,AUSTAL2000
process(),,0.014999,,127.0,PointSource,AUSTAL2000
process(),,0.014,,128.0,PointSource,AUSTAL2000
process(),,0.016,,129.0,PointSource,AUSTAL2000
process(),,0.014039,,130.0,PointSource,AUSTAL2000
process(),,0.013963,,131.0,PointSource,AUSTAL2000
process(),,0.031024,,132.0,PointSource,AUSTAL2000
process(),,0.017992,,133.0,PointSource,AUSTAL2000
process(),,0.046002,,134.0,PointSource,AUSTAL2000
process(),,0.015002,,135.0,PointSource,AUSTAL2000
process(),,0.015024,,136.0,PointSource,AUSTAL2000
process(),,0.014972,,137.0,PointSource,AUSTAL2000
process(),,0.014082,,138.0,PointSource,AUSTAL2000
process(),,0.013971,,139.0,PointSource,AUSTAL2000
process(),,0.014005,,140.0,PointSource,AUSTAL2000
process(),,0.013977,,141.0,PointSource,AUSTAL2000
process(),,0.014017,,142.0,PointSource,AUSTAL2000
process(),,0.014002,,143.0,PointSource,AUSTAL2000
process(),,0.014,,144.0,PointSource,AUSTAL2000
process(),,0.015,,145.0,PointSource,AUSTAL2000
process(),,0.013999,,146.0,PointSource,AUSTAL2000
process(),,0.015007,,147.0,PointSource,AUSTAL2000
process(),,0.013998,,148.0,PointSource,AUSTAL2000
process(),,0.014053,,149.0,PointSource,AUSTAL2000
process(),,0.014943,,150.0,PointSource,AUSTAL2000
process(),,0.023,,151.0,PointSource,AUSTAL2000
process(),,0.021001,,152.0,PointSource,AUSTAL2000
process(),,0.016002,,153.0,PointSource,AUSTAL2000
process(),,0.018998,,154.0,PointSource,AUSTAL2000
process(),,0.016001,,155.0,PointSource,AUSTAL2000
process(),,0.019004,,156.0,PointSource,AUSTAL2000
process(),,0.018,,157.0,PointSource,AUSTAL2000
process(),,0.019997,,158.0,PointSource,AUSTAL2000
process(),,0.017001,,159.0,PointSource,AUSTAL2000
process(),,0.052001,,160.0,PointSource,AUSTAL2000
process(),,0.024001,,161.0,PointSource,AUSTAL2000
process(),,0.021995,,162.0,PointSource,AUSTAL2000
process(),,0.021002,,163.0,PointSource,AUSTAL2000
process(),,0.026999,,164.0,PointSource,AUSTAL2000
process(),,0.020999,,165.0,PointSource,AUSTAL2000
process(),,0.02,,166.0,PointSource,AUSTAL2000
process(),,0.026,,167.0,PointSource,AUSTAL2000
process(),,0.028002,,168.0,PointSource,AUSTAL2000
process(),,0.025,,169.0,PointSource,AUSTAL2000
process(),,0.018997,,170.0,PointSource,AUSTAL2000
process(),,0.027,,171.0,PointSource,AUSTAL2000
process(),,0.018,,172.0,PointSource,AUSTAL2000
process(),,0.022003,,173.0,PointSource,AUSTAL2000
process(),,0.019997,,174.0,PointSource,AUSTAL2000
process(),,0.019001,,175.0,PointSource,AUSTAL2000
process(),,0.016033,,176.0,PointSource,AUSTAL2000
process(),,0.015968,,177.0,PointSource,AUSTAL2000
process(),,0.017033,,178.0,PointSource,AUSTAL2000
process(),,0.017002,,179.0,PointSource,AUSTAL2000
process(),,0.017968,,180.0,PointSource,AUSTAL2000
process(),,0.021997,,181.0,PointSource,AUSTAL2000
process(),,0.017008,,182.0,PointSource,AUSTAL2000
process(),,0.015989,,183.0,PointSource,AUSTAL2000
process(),,0.016005,,184.0,PointSource,AUSTAL2000
process(),,0.015997,,185.0,PointSource,AUSTAL2000
process(),,0.015035,,186.0,PointSource,AUSTAL2000
process(),,0.015,,187.0,PointSource,AUSTAL2000
process(),,0.015019,,188.0,PointSource,AUSTAL2000
process(),,0.01495,,189.0,PointSource,AUSTAL2000
process(),,0.015996,,190.0,PointSource,AUSTAL2000
process(),,0.015998,,191.0,PointSource,AUSTAL2000
process(),,0.036009,,192.0,PointSource,AUSTAL2000
process(),,0.027993,,193.0,PointSource,AUSTAL2000
process(),,0.026,,194.0,PointSource,AUSTAL2000
process(),,0.025,,195.0,PointSource,AUSTAL2000
process(),,0.042003,,196.0,PointSource,AUSTAL2000
process(),,0.022999,,197.0,PointSource,AUSTAL2000
process(),,0.026999,,198.0,PointSource,AUSTAL2000
process(),,0.029989,,199.0,PointSource,AUSTAL2000
process(),,0.076005,,200.0,PointSource,AUSTAL2000
process(),,0.031001,,201.0,PointSource,AUSTAL2000
process(),,0.061997,,202.0,PointSource,AUSTAL2000
process(),,0.085003,,203.0,PointSource,AUSTAL2000
process(),,0.069997,,204.0,PointSource,AUSTAL2000
process(),,0.037001,,205.0,PointSource,AUSTAL2000
process(),,0.077001,,206.0,PointSource,AUSTAL2000
process(),,0.050998,,207.0,PointSource,AUSTAL2000
process(),,0.086003,,208.0,PointSource,AUSTAL2000
process(),,0.029998,,209.0,PointSource,AUSTAL2000
process(),,0.026002,,210.0,PointSource,AUSTAL2000
process(),,0.023997,,211.0,PointSource,AUSTAL2000
process(),,0.028999,,212.0,PointSource,AUSTAL2000
process(),,0.027001,,213.0,PointSource,AUSTAL2000
process(),,0.024003,,214.0,PointSource,AUSTAL2000
process(),,0.044024,,215.0,PointSource,AUSTAL2000
process(),,0.055973,,216.0,PointSource,AUSTAL2000
process(),,0.093002,,217.0,PointSource,AUSTAL2000
process(),,0.071002,,218.0,PointSource,AUSTAL2000
process(),,0.044996,,219.0,PointSource,AUSTAL2000
process(),,0.032998,,220.0,PointSource,AUSTAL2000
process(),,0.031002,,221.0,PointSource,AUSTAL2000
process(),,0.029,,222.0,PointSource,AUSTAL2000
process(),,0.028998,,223.0,PointSource,AUSTAL2000
process(),,0.026818,,224.0,PointSource,AUSTAL2000
process(),,0.021183,,225.0,PointSource,AUSTAL2000
process(),,0.030001,,226.0,PointSource,AUSTAL2000
process(),,0.027998,,227.0,PointSource,AUSTAL2000
process(),,0.032001,,228.0,PointSource,AUSTAL2000
process(),,0.029002,,229.0,PointSource,AUSTAL2000
process(),,0.041004,,230.0,PointSource,AUSTAL2000
process(),,0.040998,,231.0,PointSource,AUSTAL2000
process(),,0.047997,,232.0,PointSource,AUSTAL2000
process(),,0.044002,,233.0,PointSource,AUSTAL2000
process(),,0.036001,,234.0,PointSource,AUSTAL2000
process(),,0.034,,235.0,PointSource,AUSTAL2000
