stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.02,,242.0,PointSource,AUSTAL2000
process(),,0.021001,,243.0,PointSource,AUSTAL2000
process(),,0.019999,,244.0,PointSource,AUSTAL2000
process(),,0.02,,245.0,PointSource,AUSTAL2000
process(),,0.021001,,246.0,PointSource,AUSTAL2000
process(),,0.019999,,247.0,PointSource,AUSTAL2000
process(),,0.021,,248.0,PointSource,AUSTAL2000
process(),,0.021001,,249.0,PointSource,AUSTAL2000
process(),,0.019999,,250.0,PointSource,AUSTAL2000
process(),,0.021,,251.0,PointSource,AUSTAL2000
process(),,0.021001,,252.0,PointSource,AUSTAL2000
process(),,0.019999,,253.0,PointSource,AUSTAL2000
process(),,0.02,,254.0,PointSource,AUSTAL2000
process(),,0.021,,255.0,PointSource,AUSTAL2000
process(),,0.02,,256.0,PointSource,AUSTAL2000
process(),,0.021042,,257.0,PointSource,AUSTAL2000
process(),,0.019983,,258.0,PointSource,AUSTAL2000
process(),,0.022001,,259.0,PointSource,AUSTAL2000
process(),,0.02,,260.0,PointSource,AUSTAL2000
process(),,0.022001,,261.0,PointSource,AUSTAL2000
process(),,0.020998,,262.0,PointSource,AUSTAL2000
process(),,0.021001,,263.0,PointSource,AUSTAL2000
process(),,0.020999,,264.0,PointSource,AUSTAL2000
process(),,0.020001,,265.0,PointSource,AUSTAL2000
process(),,0.021,,266.0,PointSource,AUSTAL2000
process(),,0.019999,,267.0,PointSource,AUSTAL2000
process(),,0.021002,,268.0,PointSource,AUSTAL2000
process(),,0.019998,,269.0,PointSource,AUSTAL2000
process(),,0.020001,,270.0,PointSource,AUSTAL2000
process(),,0.020999,,271.0,PointSource,AUSTAL2000
process(),,0.038042,,272.0,PointSource,AUSTAL2000
process(),,0.024998,,273.0,PointSource,AUSTAL2000
process(),,0.019999,,274.0,PointSource,AUSTAL2000
process(),,0.021,,275.0,PointSource,AUSTAL2000
process(),,0.02,,276.0,PointSource,AUSTAL2000
process(),,0.021,,277.0,PointSource,AUSTAL2000
process(),,0.02,,278.0,PointSource,AUSTAL2000
process(),,0.021002,,279.0,PointSource,AUSTAL2000
process(),,0.020998,,280.0,PointSource,AUSTAL2000
process(),,0.021,,281.0,PointSource,AUSTAL2000
process(),,0.021,,282.0,PointSource,AUSTAL2000
process(),,0.02,,283.0,PointSource,AUSTAL2000
process(),,0.038055,,284.0,PointSource,AUSTAL2000
process(),,0.024999,,285.0,PointSource,AUSTAL2000
process(),,0.019999,,286.0,PointSource,AUSTAL2000
process(),,0.021,,287.0,PointSource,AUSTAL2000
process(),,0.02,,288.0,PointSource,AUSTAL2000
process(),,0.021,,289.0,PointSource,AUSTAL2000
process(),,0.021,,290.0,PointSource,AUSTAL2000
process(),,0.021001,,291.0,PointSource,AUSTAL2000
process(),,0.019999,,292.0,PointSource,AUSTAL2000
process(),,0.02,,293.0,PointSource,AUSTAL2000
process(),,0.021001,,294.0,PointSource,AUSTAL2000
process(),,0.019999,,295.0,PointSource,AUSTAL2000
process(),,0.021001,,296.0,PointSource,AUSTAL2000
process(),,0.021001,,297.0,PointSource,AUSTAL2000
process(),,0.020999,,298.0,PointSource,AUSTAL2000
process(),,0.020999,,299.0,PointSource,AUSTAL2000
process(),,0.02,,300.0,PointSource,AUSTAL2000
process(),,0.021,,301.0,PointSource,AUSTAL2000
process(),,0.021001,,302.0,PointSource,AUSTAL2000
process(),,0.020023,,303.0,PointSource,AUSTAL2000
process(),,0.021,,304.0,PointSource,AUSTAL2000
process(),,0.021,,305.0,PointSource,AUSTAL2000
process(),,0.021,,306.0,PointSource,AUSTAL2000
process(),,0.021,,307.0,PointSource,AUSTAL2000
process(),,0.022,,308.0,PointSource,AUSTAL2000
process(),,0.021015,,309.0,PointSource,AUSTAL2000
process(),,0.019985,,310.0,PointSource,AUSTAL2000
process(),,0.022001,,311.0,PointSource,AUSTAL2000
process(),,0.019999,,312.0,PointSource,AUSTAL2000
process(),,0.021,,313.0,PointSource,AUSTAL2000
process(),,0.021001,,314.0,PointSource,AUSTAL2000
process(),,0.019999,,315.0,PointSource,AUSTAL2000
process(),,0.021003,,316.0,PointSource,AUSTAL2000
process(),,0.019997,,317.0,PointSource,AUSTAL2000
process(),,0.020999,,318.0,PointSource,AUSTAL2000
process(),,0.019999,,319.0,PointSource,AUSTAL2000
process(),,0.037048,,320.0,PointSource,AUSTAL2000
process(),,0.023997,,321.0,PointSource,AUSTAL2000
process(),,0.021,,322.0,PointSource,AUSTAL2000
process(),,0.021007,,323.0,PointSource,AUSTAL2000
process(),,0.019993,,324.0,PointSource,AUSTAL2000
process(),,0.019999,,325.0,PointSource,AUSTAL2000
process(),,0.022001,,326.0,PointSource,AUSTAL2000
process(),,0.021,,327.0,PointSource,AUSTAL2000
process(),,0.022,,328.0,PointSource,AUSTAL2000
process(),,0.02,,329.0,PointSource,AUSTAL2000
process(),,0.021,,330.0,PointSource,AUSTAL2000
process(),,0.022,,331.0,PointSource,AUSTAL2000
process(),,0.02,,332.0,PointSource,AUSTAL2000
process(),,0.021,,333.0,PointSource,AUSTAL2000
process(),,0.021001,,334.0,PointSource,AUSTAL2000
process(),,0.019999,,335.0,PointSource,AUSTAL2000
process(),,0.02,,336.0,PointSource,AUSTAL2000
process(),,0.022001,,337.0,PointSource,AUSTAL2000
process(),,0.019999,,338.0,PointSource,AUSTAL2000
process(),,0.021,,339.0,PointSource,AUSTAL2000
process(),,0.019999,,340.0,PointSource,AUSTAL2000
process(),,0.021001,,341.0,PointSource,AUSTAL2000
process(),,0.02,,342.0,PointSource,AUSTAL2000
process(),,0.021,,343.0,PointSource,AUSTAL2000
process(),,0.021001,,344.0,PointSource,AUSTAL2000
process(),,0.019999,,345.0,PointSource,AUSTAL2000
process(),,0.02,,346.0,PointSource,AUSTAL2000
process(),,0.029027,,347.0,PointSource,AUSTAL2000
process(),,0.021001,,348.0,PointSource,AUSTAL2000
process(),,0.019999,,349.0,PointSource,AUSTAL2000
process(),,0.021,,350.0,PointSource,AUSTAL2000
process(),,0.021001,,351.0,PointSource,AUSTAL2000
process(),,0.021999,,352.0,PointSource,AUSTAL2000
process(),,0.021,,353.0,PointSource,AUSTAL2000
process(),,0.021,,354.0,PointSource,AUSTAL2000
process(),,0.02,,355.0,PointSource,AUSTAL2000
process(),,0.021,,356.0,PointSource,AUSTAL2000
process(),,0.022001,,357.0,PointSource,AUSTAL2000
process(),,0.019999,,358.0,PointSource,AUSTAL2000
process(),,0.021001,,359.0,PointSource,AUSTAL2000
process(),,0.02,,360.0,PointSource,AUSTAL2000
process(),,0.021999,,361.0,PointSource,AUSTAL2000
process(),,0.021022,,362.0,PointSource,AUSTAL2000
process(),,0.019999,,363.0,PointSource,AUSTAL2000
process(),,0.021,,364.0,PointSource,AUSTAL2000
process(),,0.021001,,365.0,PointSource,AUSTAL2000
process(),,0.019999,,366.0,PointSource,AUSTAL2000
process(),,0.021,,367.0,PointSource,AUSTAL2000
process(),,0.021,,368.0,PointSource,AUSTAL2000
process(),,0.02,,369.0,PointSource,AUSTAL2000
process(),,0.021,,370.0,PointSource,AUSTAL2000
process(),,0.02,,371.0,PointSource,AUSTAL2000
process(),,0.02,,372.0,PointSource,AUSTAL2000
process(),,0.021009,,373.0,PointSource,AUSTAL2000
process(),,0.020991,,374.0,PointSource,AUSTAL2000
process(),,0.02,,375.0,PointSource,AUSTAL2000
process(),,0.021,,376.0,PointSource,AUSTAL2000
process(),,0.023,,377.0,PointSource,AUSTAL2000
process(),,0.021,,378.0,PointSource,AUSTAL2000
process(),,0.021001,,379.0,PointSource,AUSTAL2000
process(),,0.019999,,380.0,PointSource,AUSTAL2000
process(),,0.021,,381.0,PointSource,AUSTAL2000
process(),,0.021001,,382.0,PointSource,AUSTAL2000
process(),,0.019999,,383.0,PointSource,AUSTAL2000
process(),,0.021,,384.0,PointSource,AUSTAL2000
process(),,0.021,,385.0,PointSource,AUSTAL2000
process(),,0.022008,,386.0,PointSource,AUSTAL2000
process(),,0.022015,,387.0,PointSource,AUSTAL2000
