67,AU,HDV,Diesel,7.5 - 16 t,EURO IV,0,0,0,0,0,0,0,38000,38000,15,40,45,20,60,90
68,AU,HDV,Diesel,16 - 32 t,Conventional,139116,105609,22180,5,0,0,0,73000,73000,15,40,45,20,60,90
69,AU,HDV,Diesel,16 - 32 t,EURO I,0,58124,69153,11668,0,0,0,73000,73000,15,40,45,20,60,90
70,AU,HDV,Diesel,16 - 32 t,EURO II,0,0,91716,70415,4911,0,0,73000,73000,15,40,45,20,60,90
71,AU,HDV,Diesel,16 - 32 t,EURO III,0,0,0,119990,214905,235848,250468,73000,73000,15,40,45,20,60,90
72,AU,HDV,Diesel,16 - 32 t,EURO IV,0,0,0,0,0,0,0,73000,73000,15,40,45,20,60,90
73,AU,HDV,Diesel,>32 t,Conventional,15147,11499,2415,1,0,0,0,73000,73000,15,40,45,20,60,90
74,AU,HDV,Diesel,>32 t,EURO I,0,6329,7529,1270,0,0,0,73000,73000,15,40,45,20,60,90
75,AU,HDV,Diesel,>32 t,EURO II,0,0,9986,7667,535,0,0,73000,73000,15,40,45,20,60,90
76,AU,HDV,Diesel,>32 t,EURO III,0,0,0,13065,23399,25679,27271,73000,73000,15,40,45,20,60,90
77,AU,HDV,Diesel,>32 t,EURO IV,0,0,0,0,0,0,0,73000,73000,15,40,45,20,60,90
78,AU,BUS,Diesel,Urban Buses,Conventional,7488,6611,4283,2116,523,9,0,41573,41573,100,0,0,20,60,90
79,AU,BUS,Diesel,Urban Buses,EURO I,0,1413,1857,1800,1378,329,2,41573,41573,100,0,0,20,60,90
80,AU,BUS,Diesel,Urban Buses,EURO II,0,0,2136,2128,2027,1382,211,41573,41573,100,0,0,20,60,90
81,AU,BUS,Diesel,Urban Buses,EURO III,0,0,0,2477,4805,7181,8831,41573,41573,100,0,0,20,60,90
82,AU,BUS,Diesel,Urban Buses,EURO IV,0,0,0,0,0,0,0,41573,41573,100,0,0,20,60,90
83,AU,BUS,Diesel,Coaches,Conventional,1872,1653,1071,529,131,2,0,41573,41573,0,50,50,20,60,90
84,AU,BUS,Diesel,Coaches,EURO I,0,353,464,450,344,82,0,41573,41573,0,50,50,20,60,90
85,AU,BUS,Diesel,Coaches,EURO II,0,0,534,532,507,346,53,41573,41573,0,50,50,20,60,90
86,AU,BUS,Diesel,Coaches,EURO III,0,0,0,619,1201,1795,2208,41573,41573,0,50,50,20,60,90
87,AU,BUS,Diesel,Coaches,EURO IV,0,0,0,0,0,0,0,41573,41573,0,50,50,20,60,90
88,AU,MOT,Gasoline,<50 cc,Uncontrolled,425298,440234,316967,171689,72440,0,0,4500,4500,60,40,0,NULL,NULL,NULL
89,AU,MOT,Gasoline,<50 cc,Stage I,0,0,66186,58031,39896,0,0,4500,4500,60,40,0,NULL,NULL,NULL
90,AU,MOT,Gasoline,<50 cc,Stage II,0,0,69897,232293,357667,0,0,4500,4500,60,40,0,NULL,NULL,NULL
91,AU,MOT,Gasoline,>50 cc 2-s,Uncontrolled,18328,18972,13659,7399,3122,0,0,7800,7800,15,65,20,NULL,NULL,NULL
92,AU,MOT,Gasoline,>50 cc 2-s,Controlled,0,0,5865,12512,17133,0,0,7800,7800,15,65,20,NULL,NULL,NULL
93,AU,MOT,Gasoline,>50 cc 4-s,Uncontrolled,82933,85845,61806,33480,14126,0,0,7800,7800,15,65,20,NULL,NULL,NULL
94,AU,MOT,Gasoline,>50 cc 4-s,Controlled,0,0,5865,12512,17133,0,0,7800,7800,15,65,20,NULL,NULL,NULL
95,BE,PC,Gasoline,<1.4 l,Pre-ECE,3,0,0,0,0,0,0,5000,5000,27.1,48.8,27.1,25,50,103
96,BE,PC,Gasoline,<1.4 l,ECE 15/00-01,15666,14,0,0,0,0,0,11000,11000,27.1,48.8,27.1,25,50,103
97,BE,PC,Gasoline,<1.4 l,ECE 15/02,101800,2462,0,0,0,0,0,11000,11000,27.1,48.8,27.1,25,50,103
98,BE,PC,Gasoline,<1.4 l,ECE 15/03,280255,64676,643,0,0,0,0,11000,11000,27.1,48.8,27.1,25,50,103
99,BE,PC,Gasoline,<1.4 l,ECE 15/04,729905,553659,164624,3754,0,0,0,11000,11000,27.1,48.8,27.1,25,50,103
100,BE,PC,Gasoline,<1.4 l,Improved Conv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,BE,PC,Gasoline,<1.4 l,Open Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
